#                R                  6p-                      6p                      7s 
#                              P           Q            P           Q           P           Q
   795      3.1902E-05    8.3138E-05  9.3221E-04   1.2916E-06 -6.6338E-08  1.1476E-03 -9.8993E-05
   796      3.2222E-05    8.4763E-05  9.4137E-04   1.3175E-06 -6.8309E-08  1.1589E-03 -1.0093E-04
   797      3.2546E-05    8.6418E-05  9.5061E-04   1.3439E-06 -7.0337E-08  1.1702E-03 -1.0290E-04
   798      3.2873E-05    8.8105E-05  9.5993E-04   1.3709E-06 -7.2425E-08  1.1817E-03 -1.0490E-04
   799      3.3204E-05    8.9824E-05  9.6935E-04   1.3984E-06 -7.4574E-08  1.1933E-03 -1.0695E-04
   800      3.3537E-05    9.1574E-05  9.7885E-04   1.4264E-06 -7.6785E-08  1.2050E-03 -1.0903E-04
   801      3.3875E-05    9.3358E-05  9.8844E-04   1.4550E-06 -7.9061E-08  1.2168E-03 -1.1115E-04
   802      3.4215E-05    9.5175E-05  9.9812E-04   1.4842E-06 -8.1403E-08  1.2287E-03 -1.1331E-04
   803      3.4559E-05    9.7027E-05  1.0079E-03   1.5139E-06 -8.3813E-08  1.2408E-03 -1.1551E-04
   804      3.4906E-05    9.8913E-05  1.0177E-03   1.5443E-06 -8.6293E-08  1.2529E-03 -1.1776E-04
   805      3.5257E-05    1.0083E-04  1.0277E-03   1.5752E-06 -8.8845E-08  1.2651E-03 -1.2004E-04
   806      3.5611E-05    1.0279E-04  1.0377E-03   1.6068E-06 -9.1471E-08  1.2775E-03 -1.2237E-04
   807      3.5969E-05    1.0478E-04  1.0479E-03   1.6390E-06 -9.4173E-08  1.2900E-03 -1.2474E-04
   808      3.6331E-05    1.0681E-04  1.0581E-03   1.6718E-06 -9.6953E-08  1.3026E-03 -1.2715E-04
   809      3.6696E-05    1.0888E-04  1.0684E-03   1.7053E-06 -9.9813E-08  1.3153E-03 -1.2961E-04
   810      3.7065E-05    1.1099E-04  1.0789E-03   1.7394E-06 -1.0276E-07  1.3281E-03 -1.3212E-04
   811      3.7437E-05    1.1313E-04  1.0894E-03   1.7742E-06 -1.0578E-07  1.3411E-03 -1.3467E-04
   812      3.7813E-05    1.1532E-04  1.1000E-03   1.8097E-06 -1.0890E-07  1.3541E-03 -1.3726E-04
   813      3.8193E-05    1.1754E-04  1.1107E-03   1.8460E-06 -1.1210E-07  1.3673E-03 -1.3991E-04
   814      3.8577E-05    1.1981E-04  1.1215E-03   1.8829E-06 -1.1540E-07  1.3806E-03 -1.4260E-04
   815      3.8965E-05    1.2212E-04  1.1324E-03   1.9206E-06 -1.1879E-07  1.3940E-03 -1.4534E-04
   816      3.9357E-05    1.2446E-04  1.1434E-03   1.9590E-06 -1.2228E-07  1.4076E-03 -1.4814E-04
   817      3.9752E-05    1.2686E-04  1.1545E-03   1.9982E-06 -1.2587E-07  1.4212E-03 -1.5098E-04
   818      4.0152E-05    1.2929E-04  1.1657E-03   2.0381E-06 -1.2956E-07  1.4350E-03 -1.5387E-04
   819      4.0555E-05    1.3177E-04  1.1770E-03   2.0788E-06 -1.3336E-07  1.4490E-03 -1.5682E-04
   820      4.0963E-05    1.3430E-04  1.1884E-03   2.1204E-06 -1.3726E-07  1.4630E-03 -1.5982E-04
   821      4.1374E-05    1.3687E-04  1.1999E-03   2.1628E-06 -1.4128E-07  1.4772E-03 -1.6288E-04
   822      4.1790E-05    1.3949E-04  1.2116E-03   2.2060E-06 -1.4541E-07  1.4915E-03 -1.6599E-04
   823      4.2210E-05    1.4215E-04  1.2233E-03   2.2500E-06 -1.4965E-07  1.5059E-03 -1.6916E-04
   824      4.2634E-05    1.4487E-04  1.2351E-03   2.2950E-06 -1.5402E-07  1.5205E-03 -1.7238E-04
   825      4.3063E-05    1.4763E-04  1.2470E-03   2.3408E-06 -1.5852E-07  1.5351E-03 -1.7566E-04
   826      4.3496E-05    1.5044E-04  1.2591E-03   2.3875E-06 -1.6313E-07  1.5500E-03 -1.7900E-04
   827      4.3933E-05    1.5330E-04  1.2712E-03   2.4352E-06 -1.6788E-07  1.5649E-03 -1.8240E-04
   828      4.4374E-05    1.5621E-04  1.2835E-03   2.4838E-06 -1.7277E-07  1.5800E-03 -1.8586E-04
   829      4.4820E-05    1.5918E-04  1.2958E-03   2.5333E-06 -1.7779E-07  1.5952E-03 -1.8938E-04
   830      4.5271E-05    1.6219E-04  1.3083E-03   2.5839E-06 -1.8295E-07  1.6105E-03 -1.9296E-04
   831      4.5726E-05    1.6526E-04  1.3209E-03   2.6354E-06 -1.8826E-07  1.6260E-03 -1.9660E-04
   832      4.6185E-05    1.6839E-04  1.3336E-03   2.6879E-06 -1.9372E-07  1.6417E-03 -2.0031E-04
   833      4.6650E-05    1.7157E-04  1.3464E-03   2.7415E-06 -1.9933E-07  1.6574E-03 -2.0409E-04
   834      4.7118E-05    1.7480E-04  1.3593E-03   2.7961E-06 -2.0509E-07  1.6733E-03 -2.0793E-04
   835      4.7592E-05    1.7809E-04  1.3723E-03   2.8519E-06 -2.1102E-07  1.6893E-03 -2.1184E-04
   836      4.8070E-05    1.8144E-04  1.3854E-03   2.9087E-06 -2.1711E-07  1.7055E-03 -2.1581E-04
   837      4.8553E-05    1.8485E-04  1.3987E-03   2.9666E-06 -2.2338E-07  1.7218E-03 -2.1986E-04
   838      4.9041E-05    1.8832E-04  1.4121E-03   3.0256E-06 -2.2981E-07  1.7383E-03 -2.2397E-04
   839      4.9534E-05    1.9184E-04  1.4256E-03   3.0859E-06 -2.3643E-07  1.7549E-03 -2.2816E-04
   840      5.0032E-05    1.9543E-04  1.4392E-03   3.1473E-06 -2.4323E-07  1.7716E-03 -2.3241E-04
   841      5.0535E-05    1.9908E-04  1.4529E-03   3.2099E-06 -2.5021E-07  1.7885E-03 -2.3674E-04
   842      5.1043E-05    2.0279E-04  1.4667E-03   3.2737E-06 -2.5739E-07  1.8056E-03 -2.4115E-04
   843      5.1556E-05    2.0657E-04  1.4807E-03   3.3388E-06 -2.6476E-07  1.8227E-03 -2.4562E-04
   844      5.2074E-05    2.1040E-04  1.4948E-03   3.4052E-06 -2.7234E-07  1.8401E-03 -2.5018E-04
   845      5.2597E-05    2.1431E-04  1.5089E-03   3.4728E-06 -2.8013E-07  1.8575E-03 -2.5481E-04
   846      5.3126E-05    2.1828E-04  1.5233E-03   3.5418E-06 -2.8813E-07  1.8752E-03 -2.5952E-04
   847      5.3660E-05    2.2232E-04  1.5377E-03   3.6122E-06 -2.9635E-07  1.8929E-03 -2.6430E-04
   848      5.4199E-05    2.2642E-04  1.5523E-03   3.6839E-06 -3.0479E-07  1.9109E-03 -2.6917E-04
   849      5.4744E-05    2.3059E-04  1.5669E-03   3.7570E-06 -3.1346E-07  1.9289E-03 -2.7412E-04
   850      5.5294E-05    2.3484E-04  1.5818E-03   3.8316E-06 -3.2236E-07  1.9472E-03 -2.7915E-04
   851      5.5850E-05    2.3915E-04  1.5967E-03   3.9076E-06 -3.3151E-07  1.9655E-03 -2.8426E-04
   852      5.6411E-05    2.4354E-04  1.6117E-03   3.9851E-06 -3.4091E-07  1.9841E-03 -2.8946E-04
   853      5.6978E-05    2.4799E-04  1.6269E-03   4.0641E-06 -3.5055E-07  2.0028E-03 -2.9474E-04
   854      5.7551E-05    2.5252E-04  1.6422E-03   4.1447E-06 -3.6046E-07  2.0216E-03 -3.0011E-04
   855      5.8129E-05    2.5713E-04  1.6577E-03   4.2268E-06 -3.7063E-07  2.0406E-03 -3.0557E-04
   856      5.8713E-05    2.6181E-04  1.6732E-03   4.3105E-06 -3.8108E-07  2.0598E-03 -3.1111E-04
   857      5.9303E-05    2.6656E-04  1.6889E-03   4.3959E-06 -3.9180E-07  2.0791E-03 -3.1674E-04
   858      5.9899E-05    2.7140E-04  1.7047E-03   4.4829E-06 -4.0281E-07  2.0985E-03 -3.2247E-04
   859      6.0501E-05    2.7631E-04  1.7207E-03   4.5716E-06 -4.1411E-07  2.1182E-03 -3.2828E-04
   860      6.1109E-05    2.8129E-04  1.7368E-03   4.6621E-06 -4.2572E-07  2.1380E-03 -3.3419E-04
   861      6.1723E-05    2.8636E-04  1.7530E-03   4.7543E-06 -4.3763E-07  2.1579E-03 -3.4019E-04
   862      6.2344E-05    2.9151E-04  1.7693E-03   4.8483E-06 -4.4985E-07  2.1780E-03 -3.4628E-04
   863      6.2970E-05    2.9674E-04  1.7858E-03   4.9441E-06 -4.6239E-07  2.1983E-03 -3.5247E-04
   864      6.3603E-05    3.0205E-04  1.8024E-03   5.0418E-06 -4.7526E-07  2.2187E-03 -3.5875E-04
   865      6.4242E-05    3.0744E-04  1.8191E-03   5.1414E-06 -4.8847E-07  2.2393E-03 -3.6514E-04
   866      6.4888E-05    3.1292E-04  1.8360E-03   5.2429E-06 -5.0203E-07  2.2601E-03 -3.7162E-04
   867      6.5540E-05    3.1849E-04  1.8530E-03   5.3464E-06 -5.1593E-07  2.2810E-03 -3.7820E-04
   868      6.6199E-05    3.2413E-04  1.8702E-03   5.4519E-06 -5.3020E-07  2.3021E-03 -3.8488E-04
   869      6.6864E-05    3.2987E-04  1.8875E-03   5.5594E-06 -5.4484E-07  2.3234E-03 -3.9166E-04
   870      6.7536E-05    3.3569E-04  1.9049E-03   5.6690E-06 -5.5985E-07  2.3448E-03 -3.9854E-04
   871      6.8215E-05    3.4160E-04  1.9224E-03   5.7807E-06 -5.7525E-07  2.3664E-03 -4.0553E-04
   872      6.8900E-05    3.4760E-04  1.9401E-03   5.8946E-06 -5.9104E-07  2.3882E-03 -4.1262E-04
   873      6.9593E-05    3.5369E-04  1.9579E-03   6.0107E-06 -6.0724E-07  2.4102E-03 -4.1981E-04
   874      7.0292E-05    3.5987E-04  1.9759E-03   6.1291E-06 -6.2385E-07  2.4323E-03 -4.2711E-04
   875      7.0999E-05    3.6614E-04  1.9940E-03   6.2497E-06 -6.4088E-07  2.4546E-03 -4.3452E-04
   876      7.1712E-05    3.7251E-04  2.0123E-03   6.3727E-06 -6.5834E-07  2.4770E-03 -4.4204E-04
   877      7.2433E-05    3.7896E-04  2.0307E-03   6.4980E-06 -6.7624E-07  2.4996E-03 -4.4966E-04
   878      7.3161E-05    3.8551E-04  2.0492E-03   6.6257E-06 -6.9460E-07  2.5225E-03 -4.5740E-04
   879      7.3896E-05    3.9216E-04  2.0679E-03   6.7560E-06 -7.1341E-07  2.5454E-03 -4.6524E-04
   880      7.4639E-05    3.9890E-04  2.0867E-03   6.8887E-06 -7.3269E-07  2.5686E-03 -4.7319E-04
   881      7.5389E-05    4.0574E-04  2.1056E-03   7.0239E-06 -7.5245E-07  2.5919E-03 -4.8126E-04
   882      7.6147E-05    4.1267E-04  2.1248E-03   7.1618E-06 -7.7270E-07  2.6154E-03 -4.8944E-04
   883      7.6912E-05    4.1970E-04  2.1440E-03   7.3024E-06 -7.9345E-07  2.6391E-03 -4.9773E-04
   884      7.7685E-05    4.2683E-04  2.1634E-03   7.4456E-06 -8.1471E-07  2.6630E-03 -5.0613E-04
   885      7.8466E-05    4.3406E-04  2.1829E-03   7.5916E-06 -8.3649E-07  2.6870E-03 -5.1466E-04
   886      7.9254E-05    4.4139E-04  2.2026E-03   7.7404E-06 -8.5881E-07  2.7112E-03 -5.2329E-04
   887      8.0051E-05    4.4881E-04  2.2225E-03   7.8920E-06 -8.8167E-07  2.7356E-03 -5.3204E-04
   888      8.0855E-05    4.5634E-04  2.2424E-03   8.0466E-06 -9.0508E-07  2.7602E-03 -5.4091E-04
   889      8.1668E-05    4.6397E-04  2.2626E-03   8.2041E-06 -9.2906E-07  2.7850E-03 -5.4990E-04
   890      8.2489E-05    4.7171E-04  2.2828E-03   8.3646E-06 -9.5361E-07  2.8099E-03 -5.5900E-04
   891      8.3318E-05    4.7954E-04  2.3033E-03   8.5282E-06 -9.7875E-07  2.8351E-03 -5.6823E-04
   892      8.4155E-05    4.8748E-04  2.3238E-03   8.6950E-06 -1.0045E-06  2.8604E-03 -5.7757E-04
   893      8.5001E-05    4.9552E-04  2.3446E-03   8.8649E-06 -1.0309E-06  2.8859E-03 -5.8703E-04
   894      8.5855E-05    5.0367E-04  2.3654E-03   9.0381E-06 -1.0578E-06  2.9115E-03 -5.9661E-04
   895      8.6718E-05    5.1192E-04  2.3865E-03   9.2146E-06 -1.0854E-06  2.9374E-03 -6.0631E-04
   896      8.7590E-05    5.2028E-04  2.4077E-03   9.3945E-06 -1.1137E-06  2.9635E-03 -6.1613E-04
   897      8.8470E-05    5.2874E-04  2.4290E-03   9.5778E-06 -1.1426E-06  2.9897E-03 -6.2608E-04
   898      8.9359E-05    5.3731E-04  2.4505E-03   9.7647E-06 -1.1722E-06  3.0162E-03 -6.3615E-04
   899      9.0257E-05    5.4599E-04  2.4721E-03   9.9551E-06 -1.2025E-06  3.0428E-03 -6.4633E-04
   900      9.1164E-05    5.5477E-04  2.4939E-03   1.0149E-05 -1.2335E-06  3.0696E-03 -6.5665E-04
   901      9.2080E-05    5.6366E-04  2.5159E-03   1.0347E-05 -1.2652E-06  3.0966E-03 -6.6708E-04
   902      9.3006E-05    5.7266E-04  2.5380E-03   1.0548E-05 -1.2976E-06  3.1238E-03 -6.7764E-04
   903      9.3941E-05    5.8176E-04  2.5603E-03   1.0754E-05 -1.3308E-06  3.1512E-03 -6.8832E-04
   904      9.4885E-05    5.9098E-04  2.5827E-03   1.0963E-05 -1.3647E-06  3.1788E-03 -6.9912E-04
   905      9.5838E-05    6.0030E-04  2.6053E-03   1.1176E-05 -1.3994E-06  3.2065E-03 -7.1005E-04
   906      9.6802E-05    6.0973E-04  2.6280E-03   1.1393E-05 -1.4348E-06  3.2345E-03 -7.2110E-04
   907      9.7774E-05    6.1927E-04  2.6509E-03   1.1615E-05 -1.4711E-06  3.2627E-03 -7.3227E-04
   908      9.8757E-05    6.2892E-04  2.6740E-03   1.1841E-05 -1.5081E-06  3.2910E-03 -7.4357E-04
   909      9.9750E-05    6.3868E-04  2.6972E-03   1.2071E-05 -1.5460E-06  3.3196E-03 -7.5499E-04
   910      1.0075E-04    6.4855E-04  2.7206E-03   1.2305E-05 -1.5847E-06  3.3484E-03 -7.6654E-04
   911      1.0176E-04    6.5853E-04  2.7442E-03   1.2544E-05 -1.6243E-06  3.3773E-03 -7.7821E-04
   912      1.0279E-04    6.6862E-04  2.7679E-03   1.2787E-05 -1.6647E-06  3.4065E-03 -7.9000E-04
   913      1.0382E-04    6.7882E-04  2.7918E-03   1.3035E-05 -1.7060E-06  3.4358E-03 -8.0192E-04
   914      1.0486E-04    6.8913E-04  2.8158E-03   1.3288E-05 -1.7482E-06  3.4654E-03 -8.1396E-04
   915      1.0592E-04    6.9955E-04  2.8401E-03   1.3545E-05 -1.7913E-06  3.4952E-03 -8.2613E-04
   916      1.0698E-04    7.1008E-04  2.8644E-03   1.3807E-05 -1.8354E-06  3.5251E-03 -8.3841E-04
   917      1.0806E-04    7.2072E-04  2.8890E-03   1.4075E-05 -1.8803E-06  3.5553E-03 -8.5082E-04
   918      1.0914E-04    7.3147E-04  2.9137E-03   1.4347E-05 -1.9263E-06  3.5857E-03 -8.6336E-04
   919      1.1024E-04    7.4233E-04  2.9386E-03   1.4625E-05 -1.9732E-06  3.6163E-03 -8.7601E-04
   920      1.1135E-04    7.5330E-04  2.9637E-03   1.4907E-05 -2.0211E-06  3.6471E-03 -8.8879E-04
   921      1.1247E-04    7.6438E-04  2.9889E-03   1.5196E-05 -2.0700E-06  3.6781E-03 -9.0169E-04
   922      1.1360E-04    7.7558E-04  3.0143E-03   1.5489E-05 -2.1199E-06  3.7093E-03 -9.1472E-04
   923      1.1474E-04    7.8688E-04  3.0399E-03   1.5788E-05 -2.1708E-06  3.7408E-03 -9.2786E-04
   924      1.1589E-04    7.9829E-04  3.0657E-03   1.6093E-05 -2.2228E-06  3.7724E-03 -9.4112E-04
   925      1.1706E-04    8.0981E-04  3.0916E-03   1.6404E-05 -2.2759E-06  3.8043E-03 -9.5451E-04
   926      1.1823E-04    8.2144E-04  3.1177E-03   1.6721E-05 -2.3301E-06  3.8363E-03 -9.6801E-04
   927      1.1942E-04    8.3317E-04  3.1440E-03   1.7043E-05 -2.3853E-06  3.8686E-03 -9.8163E-04
   928      1.2062E-04    8.4502E-04  3.1705E-03   1.7372E-05 -2.4417E-06  3.9011E-03 -9.9538E-04
   929      1.2183E-04    8.5698E-04  3.1971E-03   1.7707E-05 -2.4992E-06  3.9339E-03 -1.0092E-03
   930      1.2306E-04    8.6904E-04  3.2239E-03   1.8048E-05 -2.5579E-06  3.9668E-03 -1.0232E-03
   931      1.2430E-04    8.8122E-04  3.2510E-03   1.8396E-05 -2.6178E-06  4.0000E-03 -1.0373E-03
   932      1.2554E-04    8.9350E-04  3.2782E-03   1.8750E-05 -2.6788E-06  4.0334E-03 -1.0515E-03
   933      1.2681E-04    9.0589E-04  3.3055E-03   1.9111E-05 -2.7411E-06  4.0670E-03 -1.0659E-03
   934      1.2808E-04    9.1839E-04  3.3331E-03   1.9479E-05 -2.8046E-06  4.1009E-03 -1.0803E-03
   935      1.2937E-04    9.3099E-04  3.3609E-03   1.9853E-05 -2.8693E-06  4.1350E-03 -1.0949E-03
   936      1.3067E-04    9.4371E-04  3.3888E-03   2.0235E-05 -2.9353E-06  4.1693E-03 -1.1095E-03
   937      1.3198E-04    9.5653E-04  3.4170E-03   2.0624E-05 -3.0026E-06  4.2038E-03 -1.1243E-03
   938      1.3331E-04    9.6945E-04  3.4453E-03   2.1021E-05 -3.0712E-06  4.2386E-03 -1.1392E-03
   939      1.3465E-04    9.8249E-04  3.4738E-03   2.1425E-05 -3.1411E-06  4.2736E-03 -1.1542E-03
   940      1.3600E-04    9.9563E-04  3.5025E-03   2.1837E-05 -3.2124E-06  4.3088E-03 -1.1694E-03
   941      1.3737E-04    1.0089E-03  3.5314E-03   2.2256E-05 -3.2851E-06  4.3443E-03 -1.1846E-03
   942      1.3875E-04    1.0222E-03  3.5606E-03   2.2683E-05 -3.3591E-06  4.3800E-03 -1.2000E-03
   943      1.4014E-04    1.0357E-03  3.5899E-03   2.3119E-05 -3.4345E-06  4.4160E-03 -1.2154E-03
   944      1.4155E-04    1.0493E-03  3.6194E-03   2.3562E-05 -3.5114E-06  4.4522E-03 -1.2310E-03
   945      1.4297E-04    1.0629E-03  3.6491E-03   2.4014E-05 -3.5898E-06  4.4886E-03 -1.2467E-03
   946      1.4441E-04    1.0767E-03  3.6790E-03   2.4475E-05 -3.6696E-06  4.5253E-03 -1.2624E-03
   947      1.4586E-04    1.0906E-03  3.7091E-03   2.4944E-05 -3.7509E-06  4.5622E-03 -1.2783E-03
   948      1.4733E-04    1.1046E-03  3.7395E-03   2.5423E-05 -3.8338E-06  4.5994E-03 -1.2943E-03
   949      1.4881E-04    1.1187E-03  3.7700E-03   2.5910E-05 -3.9182E-06  4.6369E-03 -1.3105E-03
   950      1.5030E-04    1.1329E-03  3.8007E-03   2.6407E-05 -4.0041E-06  4.6745E-03 -1.3267E-03
   951      1.5182E-04    1.1472E-03  3.8317E-03   2.6912E-05 -4.0917E-06  4.7125E-03 -1.3430E-03
   952      1.5334E-04    1.1616E-03  3.8629E-03   2.7428E-05 -4.1809E-06  4.7507E-03 -1.3594E-03
   953      1.5488E-04    1.1761E-03  3.8942E-03   2.7953E-05 -4.2718E-06  4.7891E-03 -1.3760E-03
   954      1.5644E-04    1.1907E-03  3.9258E-03   2.8488E-05 -4.3643E-06  4.8279E-03 -1.3926E-03
   955      1.5801E-04    1.2054E-03  3.9577E-03   2.9034E-05 -4.4585E-06  4.8668E-03 -1.4093E-03
   956      1.5960E-04    1.2202E-03  3.9897E-03   2.9589E-05 -4.5545E-06  4.9061E-03 -1.4262E-03
   957      1.6120E-04    1.2352E-03  4.0220E-03   3.0155E-05 -4.6522E-06  4.9456E-03 -1.4431E-03
   958      1.6282E-04    1.2502E-03  4.0544E-03   3.0732E-05 -4.7518E-06  4.9854E-03 -1.4602E-03
   959      1.6446E-04    1.2654E-03  4.0871E-03   3.1320E-05 -4.8531E-06  5.0254E-03 -1.4773E-03
   960      1.6611E-04    1.2806E-03  4.1201E-03   3.1919E-05 -4.9563E-06  5.0658E-03 -1.4946E-03
   961      1.6778E-04    1.2960E-03  4.1532E-03   3.2529E-05 -5.0614E-06  5.1064E-03 -1.5120E-03
   962      1.6947E-04    1.3114E-03  4.1866E-03   3.3151E-05 -5.1684E-06  5.1472E-03 -1.5294E-03
   963      1.7117E-04    1.3270E-03  4.2203E-03   3.3785E-05 -5.2773E-06  5.1884E-03 -1.5470E-03
   964      1.7289E-04    1.3427E-03  4.2541E-03   3.4430E-05 -5.3883E-06  5.2298E-03 -1.5647E-03
   965      1.7463E-04    1.3584E-03  4.2882E-03   3.5088E-05 -5.5012E-06  5.2715E-03 -1.5824E-03
   966      1.7638E-04    1.3743E-03  4.3225E-03   3.5758E-05 -5.6162E-06  5.3135E-03 -1.6003E-03
   967      1.7816E-04    1.3903E-03  4.3571E-03   3.6441E-05 -5.7333E-06  5.3558E-03 -1.6183E-03
   968      1.7995E-04    1.4064E-03  4.3919E-03   3.7137E-05 -5.8525E-06  5.3984E-03 -1.6364E-03
   969      1.8176E-04    1.4227E-03  4.4270E-03   3.7846E-05 -5.9738E-06  5.4413E-03 -1.6546E-03
   970      1.8358E-04    1.4390E-03  4.4623E-03   3.8569E-05 -6.0974E-06  5.4844E-03 -1.6729E-03
   971      1.8543E-04    1.4554E-03  4.4978E-03   3.9305E-05 -6.2232E-06  5.5279E-03 -1.6912E-03
   972      1.8729E-04    1.4720E-03  4.5336E-03   4.0055E-05 -6.3513E-06  5.5716E-03 -1.7097E-03
   973      1.8917E-04    1.4886E-03  4.5697E-03   4.0820E-05 -6.4817E-06  5.6157E-03 -1.7283E-03
   974      1.9107E-04    1.5054E-03  4.6060E-03   4.1598E-05 -6.6144E-06  5.6600E-03 -1.7470E-03
   975      1.9299E-04    1.5223E-03  4.6425E-03   4.2392E-05 -6.7496E-06  5.7047E-03 -1.7658E-03
   976      1.9493E-04    1.5393E-03  4.6793E-03   4.3201E-05 -6.8872E-06  5.7496E-03 -1.7848E-03
   977      1.9689E-04    1.5564E-03  4.7164E-03   4.4024E-05 -7.0273E-06  5.7949E-03 -1.8038E-03
   978      1.9887E-04    1.5737E-03  4.7537E-03   4.4864E-05 -7.1699E-06  5.8405E-03 -1.8229E-03
   979      2.0087E-04    1.5910E-03  4.7913E-03   4.5719E-05 -7.3152E-06  5.8864E-03 -1.8421E-03
   980      2.0289E-04    1.6085E-03  4.8292E-03   4.6591E-05 -7.4630E-06  5.9326E-03 -1.8615E-03
   981      2.0493E-04    1.6261E-03  4.8673E-03   4.7479E-05 -7.6136E-06  5.9791E-03 -1.8809E-03
   982      2.0699E-04    1.6438E-03  4.9057E-03   4.8384E-05 -7.7668E-06  6.0260E-03 -1.9004E-03
   983      2.0907E-04    1.6616E-03  4.9444E-03   4.9306E-05 -7.9229E-06  6.0731E-03 -1.9201E-03
   984      2.1117E-04    1.6796E-03  4.9833E-03   5.0246E-05 -8.0818E-06  6.1206E-03 -1.9399E-03
   985      2.1329E-04    1.6976E-03  5.0225E-03   5.1203E-05 -8.2436E-06  6.1684E-03 -1.9597E-03
   986      2.1544E-04    1.7159E-03  5.0620E-03   5.2179E-05 -8.4083E-06  6.2166E-03 -1.9797E-03
   987      2.1760E-04    1.7342E-03  5.1017E-03   5.3173E-05 -8.5761E-06  6.2651E-03 -1.9998E-03
   988      2.1979E-04    1.7526E-03  5.1418E-03   5.4186E-05 -8.7469E-06  6.3139E-03 -2.0200E-03
   989      2.2200E-04    1.7712E-03  5.1821E-03   5.5218E-05 -8.9208E-06  6.3630E-03 -2.0404E-03
   990      2.2423E-04    1.7899E-03  5.2227E-03   5.6269E-05 -9.0979E-06  6.4125E-03 -2.0608E-03
   991      2.2648E-04    1.8088E-03  5.2636E-03   5.7341E-05 -9.2782E-06  6.4623E-03 -2.0813E-03
   992      2.2876E-04    1.8278E-03  5.3048E-03   5.8433E-05 -9.4619E-06  6.5125E-03 -2.1020E-03
   993      2.3106E-04    1.8469E-03  5.3463E-03   5.9545E-05 -9.6489E-06  6.5630E-03 -2.1228E-03
   994      2.3338E-04    1.8661E-03  5.3881E-03   6.0679E-05 -9.8393E-06  6.6138E-03 -2.1437E-03
   995      2.3572E-04    1.8855E-03  5.4302E-03   6.1834E-05 -1.0033E-05  6.6650E-03 -2.1647E-03
   996      2.3809E-04    1.9050E-03  5.4725E-03   6.3011E-05 -1.0231E-05  6.7166E-03 -2.1858E-03
   997      2.4049E-04    1.9247E-03  5.5152E-03   6.4210E-05 -1.0432E-05  6.7685E-03 -2.2071E-03
   998      2.4290E-04    1.9445E-03  5.5582E-03   6.5432E-05 -1.0637E-05  6.8208E-03 -2.2285E-03
   999      2.4534E-04    1.9644E-03  5.6014E-03   6.6677E-05 -1.0845E-05  6.8734E-03 -2.2500E-03
  1000      2.4781E-04    1.9845E-03  5.6450E-03   6.7945E-05 -1.1058E-05  6.9264E-03 -2.2716E-03
  1001      2.5030E-04    2.0048E-03  5.6889E-03   6.9238E-05 -1.1274E-05  6.9797E-03 -2.2933E-03
  1002      2.5282E-04    2.0251E-03  5.7331E-03   7.0555E-05 -1.1494E-05  7.0334E-03 -2.3152E-03
  1003      2.5536E-04    2.0457E-03  5.7776E-03   7.1897E-05 -1.1719E-05  7.0875E-03 -2.3372E-03
  1004      2.5792E-04    2.0664E-03  5.8224E-03   7.3264E-05 -1.1947E-05  7.1419E-03 -2.3593E-03
  1005      2.6052E-04    2.0872E-03  5.8676E-03   7.4657E-05 -1.2180E-05  7.1967E-03 -2.3816E-03
  1006      2.6313E-04    2.1082E-03  5.9130E-03   7.6077E-05 -1.2417E-05  7.2519E-03 -2.4039E-03
  1007      2.6578E-04    2.1294E-03  5.9588E-03   7.7523E-05 -1.2659E-05  7.3075E-03 -2.4264E-03
  1008      2.6845E-04    2.1507E-03  6.0049E-03   7.8997E-05 -1.2905E-05  7.3634E-03 -2.4491E-03
  1009      2.7115E-04    2.1721E-03  6.0513E-03   8.0499E-05 -1.3155E-05  7.4198E-03 -2.4718E-03
  1010      2.7387E-04    2.1938E-03  6.0981E-03   8.2029E-05 -1.3410E-05  7.4765E-03 -2.4947E-03
  1011      2.7663E-04    2.2156E-03  6.1452E-03   8.3588E-05 -1.3670E-05  7.5336E-03 -2.5178E-03
  1012      2.7941E-04    2.2375E-03  6.1926E-03   8.5177E-05 -1.3935E-05  7.5911E-03 -2.5409E-03
  1013      2.8221E-04    2.2597E-03  6.2404E-03   8.6796E-05 -1.4205E-05  7.6489E-03 -2.5643E-03
  1014      2.8505E-04    2.2820E-03  6.2885E-03   8.8445E-05 -1.4479E-05  7.7072E-03 -2.5877E-03
  1015      2.8791E-04    2.3044E-03  6.3369E-03   9.0125E-05 -1.4759E-05  7.7659E-03 -2.6113E-03
  1016      2.9081E-04    2.3271E-03  6.3857E-03   9.1838E-05 -1.5044E-05  7.8249E-03 -2.6350E-03
  1017      2.9373E-04    2.3499E-03  6.4348E-03   9.3582E-05 -1.5334E-05  7.8844E-03 -2.6589E-03
  1018      2.9668E-04    2.3729E-03  6.4843E-03   9.5360E-05 -1.5630E-05  7.9443E-03 -2.6829E-03
  1019      2.9966E-04    2.3960E-03  6.5341E-03   9.7171E-05 -1.5931E-05  8.0045E-03 -2.7070E-03
  1020      3.0268E-04    2.4194E-03  6.5842E-03   9.9016E-05 -1.6238E-05  8.0652E-03 -2.7313E-03
  1021      3.0572E-04    2.4429E-03  6.6348E-03   1.0090E-04 -1.6551E-05  8.1263E-03 -2.7558E-03
  1022      3.0879E-04    2.4667E-03  6.6856E-03   1.0281E-04 -1.6869E-05  8.1878E-03 -2.7803E-03
