#                                P           Q            P           Q            P           Q
#                R                    6s                       6p-                      6p 
   791      3.0651E-05      2.9727E-03 -2.4678E-04   7.4511E-05  8.6820E-04   1.1387E-06 -5.6317E-08
   792      3.0959E-05      3.0019E-03 -2.5161E-04   7.5971E-05  8.7675E-04   1.1616E-06 -5.7994E-08
   793      3.1270E-05      3.0314E-03 -2.5653E-04   7.7459E-05  8.8537E-04   1.1849E-06 -5.9719E-08
   794      3.1584E-05      3.0612E-03 -2.6155E-04   7.8975E-05  8.9407E-04   1.2086E-06 -6.1495E-08
   795      3.1902E-05      3.0913E-03 -2.6666E-04   8.0519E-05  9.0285E-04   1.2329E-06 -6.3323E-08
   796      3.2222E-05      3.1217E-03 -2.7187E-04   8.2093E-05  9.1172E-04   1.2576E-06 -6.5205E-08
   797      3.2546E-05      3.1523E-03 -2.7717E-04   8.3696E-05  9.2067E-04   1.2829E-06 -6.7141E-08
   798      3.2873E-05      3.1832E-03 -2.8258E-04   8.5330E-05  9.2970E-04   1.3086E-06 -6.9134E-08
   799      3.3204E-05      3.2144E-03 -2.8808E-04   8.6995E-05  9.3882E-04   1.3348E-06 -7.1185E-08
   800      3.3537E-05      3.2460E-03 -2.9369E-04   8.8690E-05  9.4802E-04   1.3616E-06 -7.3296E-08
   801      3.3875E-05      3.2778E-03 -2.9941E-04   9.0418E-05  9.5731E-04   1.3889E-06 -7.5469E-08
   802      3.4215E-05      3.3099E-03 -3.0523E-04   9.2178E-05  9.6668E-04   1.4167E-06 -7.7704E-08
   803      3.4559E-05      3.3422E-03 -3.1116E-04   9.3971E-05  9.7614E-04   1.4451E-06 -8.0005E-08
   804      3.4906E-05      3.3749E-03 -3.1720E-04   9.5797E-05  9.8569E-04   1.4741E-06 -8.2372E-08
   805      3.5257E-05      3.4079E-03 -3.2336E-04   9.7658E-05  9.9533E-04   1.5036E-06 -8.4808E-08
   806      3.5611E-05      3.4413E-03 -3.2962E-04   9.9553E-05  1.0051E-03   1.5338E-06 -8.7314E-08
   807      3.5969E-05      3.4749E-03 -3.3601E-04   1.0148E-04  1.0149E-03   1.5645E-06 -8.9893E-08
   808      3.6331E-05      3.5088E-03 -3.4251E-04   1.0345E-04  1.0248E-03   1.5958E-06 -9.2547E-08
   809      3.6696E-05      3.5430E-03 -3.4913E-04   1.0545E-04  1.0348E-03   1.6278E-06 -9.5277E-08
   810      3.7065E-05      3.5776E-03 -3.5588E-04   1.0749E-04  1.0449E-03   1.6604E-06 -9.8087E-08
   811      3.7437E-05      3.6124E-03 -3.6275E-04   1.0957E-04  1.0551E-03   1.6936E-06 -1.0098E-07
   812      3.7813E-05      3.6476E-03 -3.6975E-04   1.1169E-04  1.0653E-03   1.7275E-06 -1.0395E-07
   813      3.8193E-05      3.6831E-03 -3.7687E-04   1.1384E-04  1.0757E-03   1.7621E-06 -1.0701E-07
   814      3.8577E-05      3.7190E-03 -3.8413E-04   1.1603E-04  1.0862E-03   1.7973E-06 -1.1016E-07
   815      3.8965E-05      3.7551E-03 -3.9151E-04   1.1827E-04  1.0967E-03   1.8333E-06 -1.1339E-07
   816      3.9357E-05      3.7916E-03 -3.9904E-04   1.2054E-04  1.1074E-03   1.8700E-06 -1.1672E-07
   817      3.9752E-05      3.8284E-03 -4.0670E-04   1.2286E-04  1.1181E-03   1.9074E-06 -1.2015E-07
   818      4.0152E-05      3.8656E-03 -4.1449E-04   1.2522E-04  1.1290E-03   1.9455E-06 -1.2367E-07
   819      4.0555E-05      3.9031E-03 -4.2243E-04   1.2762E-04  1.1399E-03   1.9844E-06 -1.2730E-07
   820      4.0963E-05      3.9409E-03 -4.3052E-04   1.3007E-04  1.1510E-03   2.0240E-06 -1.3102E-07
   821      4.1374E-05      3.9791E-03 -4.3875E-04   1.3256E-04  1.1621E-03   2.0645E-06 -1.3486E-07
   822      4.1790E-05      4.0176E-03 -4.4713E-04   1.3509E-04  1.1734E-03   2.1057E-06 -1.3880E-07
   823      4.2210E-05      4.0565E-03 -4.5566E-04   1.3768E-04  1.1847E-03   2.1478E-06 -1.4285E-07
   824      4.2634E-05      4.0957E-03 -4.6434E-04   1.4030E-04  1.1962E-03   2.1907E-06 -1.4702E-07
   825      4.3063E-05      4.1352E-03 -4.7317E-04   1.4298E-04  1.2078E-03   2.2344E-06 -1.5131E-07
   826      4.3496E-05      4.1751E-03 -4.8217E-04   1.4570E-04  1.2194E-03   2.2790E-06 -1.5572E-07
   827      4.3933E-05      4.2154E-03 -4.9132E-04   1.4847E-04  1.2312E-03   2.3245E-06 -1.6026E-07
   828      4.4374E-05      4.2560E-03 -5.0064E-04   1.5129E-04  1.2430E-03   2.3709E-06 -1.6492E-07
   829      4.4820E-05      4.2970E-03 -5.1013E-04   1.5416E-04  1.2550E-03   2.4182E-06 -1.6971E-07
   830      4.5271E-05      4.3384E-03 -5.1978E-04   1.5708E-04  1.2671E-03   2.4665E-06 -1.7464E-07
   831      4.5726E-05      4.3801E-03 -5.2960E-04   1.6006E-04  1.2793E-03   2.5156E-06 -1.7971E-07
   832      4.6185E-05      4.4222E-03 -5.3959E-04   1.6308E-04  1.2916E-03   2.5658E-06 -1.8491E-07
   833      4.6650E-05      4.4646E-03 -5.4976E-04   1.6616E-04  1.3040E-03   2.6169E-06 -1.9027E-07
   834      4.7118E-05      4.5074E-03 -5.6010E-04   1.6930E-04  1.3165E-03   2.6691E-06 -1.9577E-07
   835      4.7592E-05      4.5506E-03 -5.7063E-04   1.7248E-04  1.3291E-03   2.7223E-06 -2.0143E-07
   836      4.8070E-05      4.5942E-03 -5.8134E-04   1.7573E-04  1.3418E-03   2.7765E-06 -2.0725E-07
   837      4.8553E-05      4.6382E-03 -5.9223E-04   1.7903E-04  1.3546E-03   2.8318E-06 -2.1323E-07
   838      4.9041E-05      4.6825E-03 -6.0331E-04   1.8238E-04  1.3676E-03   2.8881E-06 -2.1937E-07
   839      4.9534E-05      4.7272E-03 -6.1459E-04   1.8580E-04  1.3807E-03   2.9456E-06 -2.2568E-07
   840      5.0032E-05      4.7723E-03 -6.2605E-04   1.8927E-04  1.3938E-03   3.0042E-06 -2.3217E-07
   841      5.0535E-05      4.8178E-03 -6.3772E-04   1.9281E-04  1.4071E-03   3.0640E-06 -2.3884E-07
   842      5.1043E-05      4.8637E-03 -6.4958E-04   1.9640E-04  1.4205E-03   3.1250E-06 -2.4569E-07
   843      5.1556E-05      4.9100E-03 -6.6164E-04   2.0006E-04  1.4340E-03   3.1871E-06 -2.5273E-07
   844      5.2074E-05      4.9566E-03 -6.7391E-04   2.0378E-04  1.4477E-03   3.2504E-06 -2.5997E-07
   845      5.2597E-05      5.0037E-03 -6.8638E-04   2.0756E-04  1.4614E-03   3.3150E-06 -2.6740E-07
   846      5.3126E-05      5.0512E-03 -6.9907E-04   2.1140E-04  1.4753E-03   3.3809E-06 -2.7504E-07
   847      5.3660E-05      5.0991E-03 -7.1196E-04   2.1531E-04  1.4893E-03   3.4480E-06 -2.8288E-07
   848      5.4199E-05      5.1473E-03 -7.2507E-04   2.1929E-04  1.5034E-03   3.5165E-06 -2.9094E-07
   849      5.4744E-05      5.1960E-03 -7.3840E-04   2.2333E-04  1.5176E-03   3.5863E-06 -2.9921E-07
   850      5.5294E-05      5.2451E-03 -7.5195E-04   2.2744E-04  1.5319E-03   3.6575E-06 -3.0772E-07
   851      5.5850E-05      5.2946E-03 -7.6573E-04   2.3162E-04  1.5464E-03   3.7300E-06 -3.1645E-07
   852      5.6411E-05      5.3445E-03 -7.7973E-04   2.3587E-04  1.5610E-03   3.8040E-06 -3.2541E-07
   853      5.6978E-05      5.3949E-03 -7.9395E-04   2.4018E-04  1.5757E-03   3.8794E-06 -3.3462E-07
   854      5.7551E-05      5.4456E-03 -8.0842E-04   2.4457E-04  1.5905E-03   3.9563E-06 -3.4408E-07
   855      5.8129E-05      5.4968E-03 -8.2311E-04   2.4903E-04  1.6055E-03   4.0347E-06 -3.5379E-07
   856      5.8713E-05      5.5484E-03 -8.3804E-04   2.5356E-04  1.6205E-03   4.1147E-06 -3.6376E-07
   857      5.9303E-05      5.6004E-03 -8.5322E-04   2.5817E-04  1.6357E-03   4.1961E-06 -3.7400E-07
   858      5.9899E-05      5.6529E-03 -8.6863E-04   2.6285E-04  1.6511E-03   4.2792E-06 -3.8451E-07
   859      6.0501E-05      5.7058E-03 -8.8429E-04   2.6760E-04  1.6665E-03   4.3639E-06 -3.9530E-07
   860      6.1109E-05      5.7591E-03 -9.0020E-04   2.7243E-04  1.6821E-03   4.4502E-06 -4.0637E-07
   861      6.1723E-05      5.8128E-03 -9.1636E-04   2.7734E-04  1.6978E-03   4.5382E-06 -4.1774E-07
   862      6.2344E-05      5.8670E-03 -9.3278E-04   2.8233E-04  1.7136E-03   4.6280E-06 -4.2941E-07
   863      6.2970E-05      5.9216E-03 -9.4945E-04   2.8739E-04  1.7296E-03   4.7194E-06 -4.4138E-07
   864      6.3603E-05      5.9767E-03 -9.6638E-04   2.9254E-04  1.7456E-03   4.8127E-06 -4.5367E-07
   865      6.4242E-05      6.0322E-03 -9.8357E-04   2.9776E-04  1.7619E-03   4.9077E-06 -4.6628E-07
   866      6.4888E-05      6.0881E-03 -1.0010E-03   3.0307E-04  1.7782E-03   5.0046E-06 -4.7921E-07
   867      6.5540E-05      6.1445E-03 -1.0188E-03   3.0846E-04  1.7947E-03   5.1034E-06 -4.9249E-07
   868      6.6199E-05      6.2013E-03 -1.0367E-03   3.1393E-04  1.8113E-03   5.2041E-06 -5.0611E-07
   869      6.6864E-05      6.2586E-03 -1.0550E-03   3.1948E-04  1.8280E-03   5.3068E-06 -5.2008E-07
   870      6.7536E-05      6.3164E-03 -1.0736E-03   3.2512E-04  1.8449E-03   5.4114E-06 -5.3441E-07
   871      6.8215E-05      6.3745E-03 -1.0924E-03   3.3084E-04  1.8619E-03   5.5181E-06 -5.4911E-07
   872      6.8900E-05      6.4332E-03 -1.1115E-03   3.3665E-04  1.8790E-03   5.6268E-06 -5.6418E-07
   873      6.9593E-05      6.4923E-03 -1.1309E-03   3.4255E-04  1.8963E-03   5.7376E-06 -5.7965E-07
   874      7.0292E-05      6.5519E-03 -1.1505E-03   3.4854E-04  1.9137E-03   5.8506E-06 -5.9550E-07
   875      7.0999E-05      6.6119E-03 -1.1705E-03   3.5461E-04  1.9312E-03   5.9657E-06 -6.1176E-07
   876      7.1712E-05      6.6724E-03 -1.1907E-03   3.6077E-04  1.9489E-03   6.0831E-06 -6.2843E-07
   877      7.2433E-05      6.7334E-03 -1.2113E-03   3.6703E-04  1.9667E-03   6.2027E-06 -6.4551E-07
   878      7.3161E-05      6.7948E-03 -1.2321E-03   3.7337E-04  1.9847E-03   6.3247E-06 -6.6303E-07
   879      7.3896E-05      6.8567E-03 -1.2532E-03   3.7981E-04  2.0027E-03   6.4490E-06 -6.8099E-07
   880      7.4639E-05      6.9190E-03 -1.2746E-03   3.8634E-04  2.0210E-03   6.5756E-06 -6.9939E-07
   881      7.5389E-05      6.9819E-03 -1.2964E-03   3.9296E-04  2.0393E-03   6.7048E-06 -7.1826E-07
   882      7.6147E-05      7.0452E-03 -1.3184E-03   3.9967E-04  2.0578E-03   6.8364E-06 -7.3759E-07
   883      7.6912E-05      7.1090E-03 -1.3407E-03   4.0648E-04  2.0765E-03   6.9705E-06 -7.5739E-07
   884      7.7685E-05      7.1733E-03 -1.3634E-03   4.1339E-04  2.0953E-03   7.1073E-06 -7.7769E-07
   885      7.8466E-05      7.2380E-03 -1.3863E-03   4.2039E-04  2.1142E-03   7.2466E-06 -7.9848E-07
   886      7.9254E-05      7.3033E-03 -1.4096E-03   4.2748E-04  2.1332E-03   7.3886E-06 -8.1978E-07
   887      8.0051E-05      7.3690E-03 -1.4332E-03   4.3468E-04  2.1525E-03   7.5334E-06 -8.4160E-07
   888      8.0855E-05      7.4352E-03 -1.4571E-03   4.4197E-04  2.1718E-03   7.6809E-06 -8.6395E-07
   889      8.1668E-05      7.5019E-03 -1.4813E-03   4.4936E-04  2.1913E-03   7.8313E-06 -8.8684E-07
   890      8.2489E-05      7.5691E-03 -1.5058E-03   4.5685E-04  2.2109E-03   7.9845E-06 -9.1028E-07
   891      8.3318E-05      7.6368E-03 -1.5306E-03   4.6444E-04  2.2307E-03   8.1407E-06 -9.3428E-07
   892      8.4155E-05      7.7050E-03 -1.5558E-03   4.7213E-04  2.2507E-03   8.2999E-06 -9.5885E-07
   893      8.5001E-05      7.7737E-03 -1.5813E-03   4.7992E-04  2.2707E-03   8.4621E-06 -9.8401E-07
   894      8.5855E-05      7.8429E-03 -1.6071E-03   4.8781E-04  2.2909E-03   8.6274E-06 -1.0098E-06
   895      8.6718E-05      7.9126E-03 -1.6332E-03   4.9580E-04  2.3113E-03   8.7959E-06 -1.0361E-06
   896      8.7590E-05      7.9828E-03 -1.6597E-03   5.0389E-04  2.3318E-03   8.9676E-06 -1.0631E-06
   897      8.8470E-05      8.0535E-03 -1.6865E-03   5.1209E-04  2.3525E-03   9.1426E-06 -1.0907E-06
   898      8.9359E-05      8.1247E-03 -1.7136E-03   5.2039E-04  2.3733E-03   9.3210E-06 -1.1190E-06
   899      9.0257E-05      8.1964E-03 -1.7410E-03   5.2879E-04  2.3943E-03   9.5027E-06 -1.1479E-06
   900      9.1164E-05      8.2686E-03 -1.7688E-03   5.3730E-04  2.4154E-03   9.6879E-06 -1.1774E-06
   901      9.2080E-05      8.3414E-03 -1.7969E-03   5.4591E-04  2.4367E-03   9.8766E-06 -1.2077E-06
   902      9.3006E-05      8.4146E-03 -1.8254E-03   5.5462E-04  2.4581E-03   1.0069E-05 -1.2386E-06
   903      9.3941E-05      8.4884E-03 -1.8541E-03   5.6344E-04  2.4796E-03   1.0265E-05 -1.2703E-06
   904      9.4885E-05      8.5627E-03 -1.8832E-03   5.7236E-04  2.5014E-03   1.0465E-05 -1.3027E-06
   905      9.5838E-05      8.6375E-03 -1.9127E-03   5.8139E-04  2.5232E-03   1.0668E-05 -1.3358E-06
   906      9.6802E-05      8.7128E-03 -1.9424E-03   5.9053E-04  2.5453E-03   1.0876E-05 -1.3696E-06
   907      9.7774E-05      8.7887E-03 -1.9725E-03   5.9977E-04  2.5675E-03   1.1087E-05 -1.4042E-06
   908      9.8757E-05      8.8651E-03 -2.0030E-03   6.0912E-04  2.5898E-03   1.1303E-05 -1.4396E-06
   909      9.9750E-05      8.9421E-03 -2.0337E-03   6.1857E-04  2.6123E-03   1.1522E-05 -1.4757E-06
   910      1.0075E-04      9.0195E-03 -2.0648E-03   6.2813E-04  2.6349E-03   1.1746E-05 -1.5127E-06
   911      1.0176E-04      9.0975E-03 -2.0963E-03   6.3779E-04  2.6578E-03   1.1974E-05 -1.5505E-06
   912      1.0279E-04      9.1761E-03 -2.1280E-03   6.4756E-04  2.6807E-03   1.2206E-05 -1.5890E-06
   913      1.0382E-04      9.2552E-03 -2.1601E-03   6.5744E-04  2.7039E-03   1.2443E-05 -1.6285E-06
   914      1.0486E-04      9.3348E-03 -2.1926E-03   6.6743E-04  2.7272E-03   1.2684E-05 -1.6688E-06
   915      1.0592E-04      9.4150E-03 -2.2253E-03   6.7752E-04  2.7506E-03   1.2929E-05 -1.7099E-06
   916      1.0698E-04      9.4957E-03 -2.2584E-03   6.8772E-04  2.7742E-03   1.3180E-05 -1.7520E-06
   917      1.0806E-04      9.5770E-03 -2.2919E-03   6.9802E-04  2.7980E-03   1.3435E-05 -1.7949E-06
   918      1.0914E-04      9.6589E-03 -2.3256E-03   7.0843E-04  2.8219E-03   1.3695E-05 -1.8387E-06
   919      1.1024E-04      9.7413E-03 -2.3597E-03   7.1895E-04  2.8461E-03   1.3960E-05 -1.8835E-06
   920      1.1135E-04      9.8242E-03 -2.3942E-03   7.2958E-04  2.8703E-03   1.4230E-05 -1.9292E-06
   921      1.1247E-04      9.9078E-03 -2.4289E-03   7.4031E-04  2.8948E-03   1.4505E-05 -1.9759E-06
   922      1.1360E-04      9.9919E-03 -2.4640E-03   7.5115E-04  2.9194E-03   1.4785E-05 -2.0235E-06
   923      1.1474E-04      1.0077E-02 -2.4994E-03   7.6209E-04  2.9442E-03   1.5071E-05 -2.0722E-06
   924      1.1589E-04      1.0162E-02 -2.5351E-03   7.7314E-04  2.9691E-03   1.5362E-05 -2.1218E-06
   925      1.1706E-04      1.0248E-02 -2.5712E-03   7.8430E-04  2.9942E-03   1.5659E-05 -2.1725E-06
   926      1.1823E-04      1.0334E-02 -2.6075E-03   7.9556E-04  3.0195E-03   1.5961E-05 -2.2242E-06
   927      1.1942E-04      1.0421E-02 -2.6442E-03   8.0693E-04  3.0450E-03   1.6269E-05 -2.2769E-06
   928      1.2062E-04      1.0509E-02 -2.6813E-03   8.1841E-04  3.0706E-03   1.6582E-05 -2.3308E-06
   929      1.2183E-04      1.0597E-02 -2.7186E-03   8.2999E-04  3.0964E-03   1.6902E-05 -2.3857E-06
   930      1.2306E-04      1.0686E-02 -2.7563E-03   8.4167E-04  3.1224E-03   1.7228E-05 -2.4417E-06
   931      1.2430E-04      1.0775E-02 -2.7942E-03   8.5346E-04  3.1486E-03   1.7560E-05 -2.4988E-06
   932      1.2554E-04      1.0865E-02 -2.8325E-03   8.6536E-04  3.1749E-03   1.7898E-05 -2.5571E-06
   933      1.2681E-04      1.0955E-02 -2.8711E-03   8.7736E-04  3.2014E-03   1.8242E-05 -2.6165E-06
   934      1.2808E-04      1.1047E-02 -2.9100E-03   8.8946E-04  3.2281E-03   1.8594E-05 -2.6771E-06
   935      1.2937E-04      1.1138E-02 -2.9492E-03   9.0167E-04  3.2550E-03   1.8951E-05 -2.7389E-06
   936      1.3067E-04      1.1231E-02 -2.9888E-03   9.1398E-04  3.2821E-03   1.9316E-05 -2.8019E-06
   937      1.3198E-04      1.1324E-02 -3.0286E-03   9.2640E-04  3.3093E-03   1.9687E-05 -2.8662E-06
   938      1.3331E-04      1.1418E-02 -3.0687E-03   9.3892E-04  3.3368E-03   2.0066E-05 -2.9316E-06
   939      1.3465E-04      1.1512E-02 -3.1092E-03   9.5154E-04  3.3644E-03   2.0451E-05 -2.9984E-06
   940      1.3600E-04      1.1607E-02 -3.1499E-03   9.6427E-04  3.3922E-03   2.0844E-05 -3.0664E-06
   941      1.3737E-04      1.1702E-02 -3.1910E-03   9.7710E-04  3.4202E-03   2.1245E-05 -3.1358E-06
   942      1.3875E-04      1.1799E-02 -3.2323E-03   9.9003E-04  3.4484E-03   2.1653E-05 -3.2065E-06
   943      1.4014E-04      1.1895E-02 -3.2740E-03   1.0031E-03  3.4768E-03   2.2068E-05 -3.2785E-06
   944      1.4155E-04      1.1993E-02 -3.3159E-03   1.0162E-03  3.5054E-03   2.2492E-05 -3.3519E-06
   945      1.4297E-04      1.2091E-02 -3.3581E-03   1.0294E-03  3.5342E-03   2.2923E-05 -3.4266E-06
   946      1.4441E-04      1.2190E-02 -3.4007E-03   1.0428E-03  3.5631E-03   2.3363E-05 -3.5028E-06
   947      1.4586E-04      1.2289E-02 -3.4435E-03   1.0562E-03  3.5923E-03   2.3811E-05 -3.5805E-06
   948      1.4733E-04      1.2390E-02 -3.4866E-03   1.0698E-03  3.6217E-03   2.4267E-05 -3.6596E-06
   949      1.4881E-04      1.2490E-02 -3.5300E-03   1.0834E-03  3.6513E-03   2.4733E-05 -3.7401E-06
   950      1.5030E-04      1.2592E-02 -3.5737E-03   1.0972E-03  3.6810E-03   2.5207E-05 -3.8222E-06
   951      1.5182E-04      1.2694E-02 -3.6176E-03   1.1110E-03  3.7110E-03   2.5689E-05 -3.9058E-06
   952      1.5334E-04      1.2797E-02 -3.6619E-03   1.1250E-03  3.7412E-03   2.6182E-05 -3.9909E-06
   953      1.5488E-04      1.2901E-02 -3.7064E-03   1.1390E-03  3.7716E-03   2.6683E-05 -4.0777E-06
   954      1.5644E-04      1.3005E-02 -3.7512E-03   1.1532E-03  3.8022E-03   2.7194E-05 -4.1660E-06
   955      1.5801E-04      1.3110E-02 -3.7963E-03   1.1674E-03  3.8330E-03   2.7714E-05 -4.2559E-06
   956      1.5960E-04      1.3216E-02 -3.8417E-03   1.1818E-03  3.8640E-03   2.8245E-05 -4.3476E-06
   957      1.6120E-04      1.3322E-02 -3.8874E-03   1.1963E-03  3.8953E-03   2.8785E-05 -4.4408E-06
   958      1.6282E-04      1.3429E-02 -3.9333E-03   1.2108E-03  3.9267E-03   2.9336E-05 -4.5358E-06
   959      1.6446E-04      1.3537E-02 -3.9795E-03   1.2255E-03  3.9584E-03   2.9897E-05 -4.6326E-06
   960      1.6611E-04      1.3646E-02 -4.0260E-03   1.2403E-03  3.9903E-03   3.0469E-05 -4.7311E-06
   961      1.6778E-04      1.3755E-02 -4.0728E-03   1.2551E-03  4.0224E-03   3.1051E-05 -4.8314E-06
   962      1.6947E-04      1.3865E-02 -4.1199E-03   1.2701E-03  4.0548E-03   3.1645E-05 -4.9335E-06
   963      1.7117E-04      1.3976E-02 -4.1672E-03   1.2852E-03  4.0873E-03   3.2249E-05 -5.0375E-06
   964      1.7289E-04      1.4088E-02 -4.2148E-03   1.3004E-03  4.1201E-03   3.2866E-05 -5.1434E-06
   965      1.7463E-04      1.4200E-02 -4.2627E-03   1.3157E-03  4.1531E-03   3.3494E-05 -5.2512E-06
   966      1.7638E-04      1.4313E-02 -4.3108E-03   1.3311E-03  4.1864E-03   3.4133E-05 -5.3610E-06
   967      1.7816E-04      1.4427E-02 -4.3592E-03   1.3466E-03  4.2199E-03   3.4785E-05 -5.4728E-06
   968      1.7995E-04      1.4542E-02 -4.4080E-03   1.3622E-03  4.2536E-03   3.5450E-05 -5.5865E-06
   969      1.8176E-04      1.4657E-02 -4.4569E-03   1.3779E-03  4.2875E-03   3.6127E-05 -5.7024E-06
   970      1.8358E-04      1.4773E-02 -4.5062E-03   1.3937E-03  4.3217E-03   3.6816E-05 -5.8203E-06
   971      1.8543E-04      1.4891E-02 -4.5557E-03   1.4096E-03  4.3562E-03   3.7519E-05 -5.9404E-06
   972      1.8729E-04      1.5008E-02 -4.6056E-03   1.4256E-03  4.3908E-03   3.8235E-05 -6.0627E-06
   973      1.8917E-04      1.5127E-02 -4.6557E-03   1.4418E-03  4.4257E-03   3.8965E-05 -6.1871E-06
   974      1.9107E-04      1.5247E-02 -4.7060E-03   1.4580E-03  4.4609E-03   3.9708E-05 -6.3139E-06
   975      1.9299E-04      1.5367E-02 -4.7567E-03   1.4744E-03  4.4963E-03   4.0466E-05 -6.4429E-06
   976      1.9493E-04      1.5488E-02 -4.8076E-03   1.4908E-03  4.5319E-03   4.1237E-05 -6.5742E-06
   977      1.9689E-04      1.5610E-02 -4.8589E-03   1.5074E-03  4.5678E-03   4.2024E-05 -6.7080E-06
   978      1.9887E-04      1.5733E-02 -4.9104E-03   1.5241E-03  4.6040E-03   4.2825E-05 -6.8441E-06
   979      2.0087E-04      1.5856E-02 -4.9622E-03   1.5409E-03  4.6404E-03   4.3642E-05 -6.9827E-06
   980      2.0289E-04      1.5981E-02 -5.0142E-03   1.5578E-03  4.6771E-03   4.4474E-05 -7.1239E-06
   981      2.0493E-04      1.6106E-02 -5.0666E-03   1.5749E-03  4.7140E-03   4.5322E-05 -7.2676E-06
   982      2.0699E-04      1.6232E-02 -5.1193E-03   1.5920E-03  4.7512E-03   4.6186E-05 -7.4139E-06
   983      2.0907E-04      1.6359E-02 -5.1722E-03   1.6093E-03  4.7886E-03   4.7066E-05 -7.5629E-06
   984      2.1117E-04      1.6487E-02 -5.2255E-03   1.6267E-03  4.8263E-03   4.7963E-05 -7.7146E-06
   985      2.1329E-04      1.6616E-02 -5.2790E-03   1.6442E-03  4.8643E-03   4.8877E-05 -7.8690E-06
   986      2.1544E-04      1.6746E-02 -5.3328E-03   1.6618E-03  4.9026E-03   4.9808E-05 -8.0263E-06
   987      2.1760E-04      1.6876E-02 -5.3870E-03   1.6796E-03  4.9411E-03   5.0757E-05 -8.1864E-06
   988      2.1979E-04      1.7008E-02 -5.4414E-03   1.6974E-03  4.9799E-03   5.1724E-05 -8.3494E-06
   989      2.2200E-04      1.7140E-02 -5.4962E-03   1.7154E-03  5.0189E-03   5.2709E-05 -8.5154E-06
   990      2.2423E-04      1.7273E-02 -5.5512E-03   1.7336E-03  5.0582E-03   5.3712E-05 -8.6845E-06
   991      2.2648E-04      1.7408E-02 -5.6066E-03   1.7518E-03  5.0979E-03   5.4735E-05 -8.8566E-06
   992      2.2876E-04      1.7543E-02 -5.6622E-03   1.7702E-03  5.1377E-03   5.5777E-05 -9.0319E-06
   993      2.3106E-04      1.7679E-02 -5.7182E-03   1.7887E-03  5.1779E-03   5.6839E-05 -9.2104E-06
   994      2.3338E-04      1.7816E-02 -5.7745E-03   1.8073E-03  5.2184E-03   5.7921E-05 -9.3922E-06
   995      2.3572E-04      1.7954E-02 -5.8311E-03   1.8261E-03  5.2591E-03   5.9024E-05 -9.5773E-06
   996      2.3809E-04      1.8093E-02 -5.8880E-03   1.8450E-03  5.3002E-03   6.0147E-05 -9.7658E-06
   997      2.4049E-04      1.8232E-02 -5.9453E-03   1.8641E-03  5.3415E-03   6.1292E-05 -9.9578E-06
   998      2.4290E-04      1.8373E-02 -6.0029E-03   1.8832E-03  5.3831E-03   6.2458E-05 -1.0153E-05
   999      2.4534E-04      1.8515E-02 -6.0608E-03   1.9026E-03  5.4250E-03   6.3647E-05 -1.0352E-05
  1000      2.4781E-04      1.8658E-02 -6.1190E-03   1.9220E-03  5.4672E-03   6.4858E-05 -1.0555E-05
  1001      2.5030E-04      1.8801E-02 -6.1776E-03   1.9416E-03  5.5097E-03   6.6091E-05 -1.0762E-05
  1002      2.5282E-04      1.8946E-02 -6.2365E-03   1.9614E-03  5.5525E-03   6.7349E-05 -1.0972E-05
  1003      2.5536E-04      1.9092E-02 -6.2957E-03   1.9813E-03  5.5956E-03   6.8630E-05 -1.1186E-05
  1004      2.5792E-04      1.9238E-02 -6.3553E-03   2.0013E-03  5.6390E-03   6.9935E-05 -1.1404E-05
  1005      2.6052E-04      1.9386E-02 -6.4152E-03   2.0215E-03  5.6828E-03   7.1265E-05 -1.1627E-05
  1006      2.6313E-04      1.9535E-02 -6.4755E-03   2.0418E-03  5.7268E-03   7.2620E-05 -1.1853E-05
  1007      2.6578E-04      1.9684E-02 -6.5361E-03   2.0623E-03  5.7711E-03   7.4001E-05 -1.2083E-05
  1008      2.6845E-04      1.9835E-02 -6.5971E-03   2.0829E-03  5.8158E-03   7.5408E-05 -1.2318E-05
