#                             P           Q
#                R                 5s 
   219      2.3280E-07   1.6760E-06 -6.1482E-10
   220      2.3514E-07   1.6928E-06 -6.2724E-10
   221      2.3750E-07   1.7098E-06 -6.3991E-10
   222      2.3989E-07   1.7270E-06 -6.5284E-10
   223      2.4230E-07   1.7444E-06 -6.6603E-10
   224      2.4473E-07   1.7619E-06 -6.7948E-10
   225      2.4719E-07   1.7796E-06 -6.9321E-10
   226      2.4968E-07   1.7975E-06 -7.0721E-10
   227      2.5219E-07   1.8155E-06 -7.2150E-10
   228      2.5472E-07   1.8338E-06 -7.3607E-10
   229      2.5728E-07   1.8522E-06 -7.5094E-10
   230      2.5987E-07   1.8708E-06 -7.6611E-10
   231      2.6248E-07   1.8896E-06 -7.8159E-10
   232      2.6512E-07   1.9086E-06 -7.9738E-10
   233      2.6778E-07   1.9278E-06 -8.1349E-10
   234      2.7047E-07   1.9472E-06 -8.2992E-10
   235      2.7319E-07   1.9668E-06 -8.4669E-10
   236      2.7594E-07   1.9865E-06 -8.6379E-10
   237      2.7871E-07   2.0065E-06 -8.8124E-10
   238      2.8151E-07   2.0266E-06 -8.9904E-10
   239      2.8434E-07   2.0470E-06 -9.1720E-10
   240      2.8720E-07   2.0676E-06 -9.3573E-10
   241      2.9008E-07   2.0884E-06 -9.5464E-10
   242      2.9300E-07   2.1094E-06 -9.7392E-10
   243      2.9594E-07   2.1306E-06 -9.9360E-10
   244      2.9892E-07   2.1520E-06 -1.0137E-09
   245      3.0192E-07   2.1736E-06 -1.0341E-09
   246      3.0496E-07   2.1954E-06 -1.0550E-09
   247      3.0802E-07   2.2175E-06 -1.0763E-09
   248      3.1112E-07   2.2398E-06 -1.0981E-09
   249      3.1424E-07   2.2623E-06 -1.1203E-09
   250      3.1740E-07   2.2850E-06 -1.1429E-09
   251      3.2059E-07   2.3080E-06 -1.1660E-09
   252      3.2381E-07   2.3312E-06 -1.1895E-09
   253      3.2707E-07   2.3546E-06 -1.2136E-09
   254      3.3036E-07   2.3783E-06 -1.2381E-09
   255      3.3368E-07   2.4022E-06 -1.2631E-09
   256      3.3703E-07   2.4263E-06 -1.2886E-09
   257      3.4042E-07   2.4507E-06 -1.3147E-09
   258      3.4384E-07   2.4754E-06 -1.3412E-09
   259      3.4729E-07   2.5002E-06 -1.3683E-09
   260      3.5078E-07   2.5254E-06 -1.3959E-09
   261      3.5431E-07   2.5507E-06 -1.4241E-09
   262      3.5787E-07   2.5764E-06 -1.4529E-09
   263      3.6147E-07   2.6023E-06 -1.4823E-09
   264      3.6510E-07   2.6284E-06 -1.5122E-09
   265      3.6877E-07   2.6548E-06 -1.5428E-09
   266      3.7247E-07   2.6815E-06 -1.5739E-09
   267      3.7622E-07   2.7085E-06 -1.6057E-09
   268      3.8000E-07   2.7357E-06 -1.6382E-09
   269      3.8382E-07   2.7632E-06 -1.6713E-09
   270      3.8768E-07   2.7910E-06 -1.7050E-09
   271      3.9157E-07   2.8190E-06 -1.7395E-09
   272      3.9551E-07   2.8473E-06 -1.7746E-09
   273      3.9948E-07   2.8760E-06 -1.8104E-09
   274      4.0350E-07   2.9049E-06 -1.8470E-09
   275      4.0755E-07   2.9340E-06 -1.8843E-09
   276      4.1165E-07   2.9635E-06 -1.9224E-09
   277      4.1579E-07   2.9933E-06 -1.9612E-09
   278      4.1996E-07   3.0234E-06 -2.0008E-09
   279      4.2418E-07   3.0538E-06 -2.0413E-09
   280      4.2845E-07   3.0845E-06 -2.0825E-09
   281      4.3275E-07   3.1155E-06 -2.1246E-09
   282      4.3710E-07   3.1468E-06 -2.1675E-09
   283      4.4150E-07   3.1784E-06 -2.2113E-09
   284      4.4593E-07   3.2104E-06 -2.2559E-09
   285      4.5041E-07   3.2426E-06 -2.3015E-09
   286      4.5494E-07   3.2752E-06 -2.3480E-09
   287      4.5951E-07   3.3081E-06 -2.3954E-09
   288      4.6413E-07   3.3414E-06 -2.4438E-09
   289      4.6880E-07   3.3750E-06 -2.4932E-09
   290      4.7351E-07   3.4089E-06 -2.5436E-09
   291      4.7827E-07   3.4431E-06 -2.5950E-09
   292      4.8307E-07   3.4777E-06 -2.6474E-09
   293      4.8793E-07   3.5127E-06 -2.7009E-09
   294      4.9283E-07   3.5480E-06 -2.7554E-09
   295      4.9779E-07   3.5837E-06 -2.8111E-09
   296      5.0279E-07   3.6197E-06 -2.8679E-09
   297      5.0784E-07   3.6560E-06 -2.9258E-09
   298      5.1295E-07   3.6928E-06 -2.9849E-09
   299      5.1810E-07   3.7299E-06 -3.0452E-09
   300      5.2331E-07   3.7674E-06 -3.1067E-09
   301      5.2857E-07   3.8053E-06 -3.1695E-09
   302      5.3388E-07   3.8435E-06 -3.2335E-09
   303      5.3924E-07   3.8821E-06 -3.2988E-09
   304      5.4466E-07   3.9211E-06 -3.3655E-09
   305      5.5014E-07   3.9605E-06 -3.4334E-09
   306      5.5567E-07   4.0004E-06 -3.5028E-09
   307      5.6125E-07   4.0406E-06 -3.5736E-09
   308      5.6689E-07   4.0812E-06 -3.6458E-09
   309      5.7259E-07   4.1222E-06 -3.7194E-09
   310      5.7834E-07   4.1636E-06 -3.7945E-09
   311      5.8416E-07   4.2055E-06 -3.8712E-09
   312      5.9003E-07   4.2477E-06 -3.9494E-09
   313      5.9596E-07   4.2904E-06 -4.0292E-09
   314      6.0195E-07   4.3335E-06 -4.1106E-09
   315      6.0800E-07   4.3771E-06 -4.1936E-09
   316      6.1411E-07   4.4211E-06 -4.2783E-09
   317      6.2028E-07   4.4655E-06 -4.3647E-09
   318      6.2651E-07   4.5104E-06 -4.4529E-09
   319      6.3281E-07   4.5557E-06 -4.5429E-09
   320      6.3917E-07   4.6015E-06 -4.6346E-09
   321      6.4559E-07   4.6477E-06 -4.7283E-09
   322      6.5208E-07   4.6945E-06 -4.8238E-09
   323      6.5863E-07   4.7416E-06 -4.9212E-09
   324      6.6525E-07   4.7893E-06 -5.0206E-09
   325      6.7194E-07   4.8374E-06 -5.1221E-09
   326      6.7869E-07   4.8860E-06 -5.2255E-09
   327      6.8551E-07   4.9351E-06 -5.3311E-09
   328      6.9240E-07   4.9847E-06 -5.4388E-09
   329      6.9936E-07   5.0348E-06 -5.5487E-09
   330      7.0639E-07   5.0854E-06 -5.6607E-09
   331      7.1349E-07   5.1366E-06 -5.7751E-09
   332      7.2066E-07   5.1882E-06 -5.8918E-09
