#                            P           Q            P           Q            P           Q
#                R                5p-                      5p                       6s 
  1837      1.6806E+00 -8.6319E-01 -1.4321E-03  -8.5096E-01  3.7525E-03   1.4975E-01 -2.2781E-03
  1838      1.6975E+00 -8.6093E-01 -1.3141E-03  -8.5045E-01  3.8148E-03   1.4063E-01 -2.2910E-03
  1839      1.7145E+00 -8.5821E-01 -1.1990E-03  -8.4948E-01  3.8722E-03   1.3125E-01 -2.3012E-03
  1840      1.7318E+00 -8.5503E-01 -1.0868E-03  -8.4804E-01  3.9249E-03   1.2163E-01 -2.3088E-03
  1841      1.7492E+00 -8.5142E-01 -9.7754E-04  -8.4615E-01  3.9728E-03   1.1177E-01 -2.3137E-03
  1842      1.7667E+00 -8.4738E-01 -8.7130E-04  -8.4380E-01  4.0160E-03   1.0168E-01 -2.3160E-03
  1843      1.7845E+00 -8.4292E-01 -7.6809E-04  -8.4101E-01  4.0547E-03   9.1373E-02 -2.3159E-03
  1844      1.8024E+00 -8.3804E-01 -6.6797E-04  -8.3778E-01  4.0887E-03   8.0856E-02 -2.3132E-03
  1845      1.8205E+00 -8.3276E-01 -5.7095E-04  -8.3412E-01  4.1183E-03   7.0138E-02 -2.3081E-03
  1846      1.8388E+00 -8.2708E-01 -4.7706E-04  -8.3005E-01  4.1435E-03   5.9229E-02 -2.3006E-03
  1847      1.8573E+00 -8.2103E-01 -3.8632E-04  -8.2556E-01  4.1644E-03   4.8137E-02 -2.2907E-03
  1848      1.8760E+00 -8.1460E-01 -2.9875E-04  -8.2068E-01  4.1810E-03   3.6873E-02 -2.2786E-03
  1849      1.8948E+00 -8.0781E-01 -2.1434E-04  -8.1540E-01  4.1935E-03   2.5446E-02 -2.2642E-03
  1850      1.9139E+00 -8.0067E-01 -1.3311E-04  -8.0974E-01  4.2019E-03   1.3867E-02 -2.2476E-03
  1851      1.9331E+00 -7.9320E-01 -5.5051E-05  -8.0371E-01  4.2064E-03   2.1464E-03 -2.2290E-03
  1852      1.9526E+00 -7.8540E-01  1.9840E-05  -7.9732E-01  4.2070E-03  -9.7058E-03 -2.2082E-03
  1853      1.9722E+00 -7.7728E-01  9.1575E-05  -7.9058E-01  4.2038E-03  -2.1679E-02 -2.1855E-03
  1854      1.9920E+00 -7.6887E-01  1.6017E-04  -7.8350E-01  4.1970E-03  -3.3762E-02 -2.1608E-03
  1855      2.0120E+00 -7.6016E-01  2.2564E-04  -7.7609E-01  4.1866E-03  -4.5945E-02 -2.1343E-03
  1856      2.0322E+00 -7.5118E-01  2.8801E-04  -7.6837E-01  4.1727E-03  -5.8217E-02 -2.1059E-03
  1857      2.0527E+00 -7.4193E-01  3.4731E-04  -7.6035E-01  4.1555E-03  -7.0566E-02 -2.0758E-03
  1858      2.0733E+00 -7.3244E-01  4.0357E-04  -7.5204E-01  4.1351E-03  -8.2981E-02 -2.0441E-03
  1859      2.0941E+00 -7.2270E-01  4.5682E-04  -7.4344E-01  4.1115E-03  -9.5452E-02 -2.0107E-03
  1860      2.1152E+00 -7.1274E-01  5.0711E-04  -7.3458E-01  4.0850E-03  -1.0797E-01 -1.9757E-03
  1861      2.1364E+00 -7.0257E-01  5.5447E-04  -7.2547E-01  4.0555E-03  -1.2052E-01 -1.9394E-03
  1862      2.1579E+00 -6.9220E-01  5.9894E-04  -7.1611E-01  4.0233E-03  -1.3309E-01 -1.9015E-03
  1863      2.1796E+00 -6.8165E-01  6.4058E-04  -7.0652E-01  3.9885E-03  -1.4567E-01 -1.8624E-03
  1864      2.2015E+00 -6.7092E-01  6.7943E-04  -6.9672E-01  3.9510E-03  -1.5825E-01 -1.8220E-03
  1865      2.2236E+00 -6.6003E-01  7.1556E-04  -6.8672E-01  3.9112E-03  -1.7081E-01 -1.7804E-03
  1866      2.2460E+00 -6.4900E-01  7.4900E-04  -6.7652E-01  3.8690E-03  -1.8336E-01 -1.7376E-03
  1867      2.2685E+00 -6.3784E-01  7.7982E-04  -6.6615E-01  3.8247E-03  -1.9587E-01 -1.6938E-03
  1868      2.2913E+00 -6.2655E-01  8.0809E-04  -6.5561E-01  3.7783E-03  -2.0834E-01 -1.6490E-03
  1869      2.3144E+00 -6.1516E-01  8.3386E-04  -6.4492E-01  3.7299E-03  -2.2075E-01 -1.6033E-03
  1870      2.3376E+00 -6.0367E-01  8.5719E-04  -6.3410E-01  3.6797E-03  -2.3309E-01 -1.5567E-03
  1871      2.3611E+00 -5.9211E-01  8.7815E-04  -6.2314E-01  3.6278E-03  -2.4535E-01 -1.5094E-03
  1872      2.3849E+00 -5.8047E-01  8.9681E-04  -6.1207E-01  3.5742E-03  -2.5753E-01 -1.4613E-03
  1873      2.4088E+00 -5.6878E-01  9.1324E-04  -6.0090E-01  3.5192E-03  -2.6960E-01 -1.4125E-03
  1874      2.4330E+00 -5.5704E-01  9.2749E-04  -5.8965E-01  3.4628E-03  -2.8157E-01 -1.3632E-03
  1875      2.4575E+00 -5.4527E-01  9.3966E-04  -5.7831E-01  3.4051E-03  -2.9341E-01 -1.3133E-03
  1876      2.4822E+00 -5.3348E-01  9.4980E-04  -5.6692E-01  3.3462E-03  -3.0512E-01 -1.2630E-03
  1877      2.5071E+00 -5.2168E-01  9.5798E-04  -5.5547E-01  3.2863E-03  -3.1669E-01 -1.2123E-03
  1878      2.5323E+00 -5.0989E-01  9.6429E-04  -5.4398E-01  3.2254E-03  -3.2811E-01 -1.1612E-03
  1879      2.5578E+00 -4.9810E-01  9.6879E-04  -5.3246E-01  3.1637E-03  -3.3937E-01 -1.1099E-03
  1880      2.5835E+00 -4.8634E-01  9.7155E-04  -5.2092E-01  3.1013E-03  -3.5046E-01 -1.0584E-03
  1881      2.6094E+00 -4.7462E-01  9.7265E-04  -5.0938E-01  3.0382E-03  -3.6136E-01 -1.0067E-03
  1882      2.6357E+00 -4.6294E-01  9.7216E-04  -4.9784E-01  2.9745E-03  -3.7208E-01 -9.5491E-04
  1883      2.6622E+00 -4.5132E-01  9.7016E-04  -4.8632E-01  2.9104E-03  -3.8260E-01 -9.0312E-04
  1884      2.6889E+00 -4.3976E-01  9.6672E-04  -4.7483E-01  2.8460E-03  -3.9291E-01 -8.5135E-04
  1885      2.7159E+00 -4.2828E-01  9.6191E-04  -4.6337E-01  2.7813E-03  -4.0300E-01 -7.9967E-04
  1886      2.7432E+00 -4.1688E-01  9.5580E-04  -4.5196E-01  2.7164E-03  -4.1287E-01 -7.4813E-04
  1887      2.7708E+00 -4.0557E-01  9.4846E-04  -4.4061E-01  2.6514E-03  -4.2251E-01 -6.9679E-04
  1888      2.7987E+00 -3.9437E-01  9.3997E-04  -4.2932E-01  2.5864E-03  -4.3190E-01 -6.4569E-04
  1889      2.8268E+00 -3.8327E-01  9.3039E-04  -4.1811E-01  2.5215E-03  -4.4105E-01 -5.9490E-04
  1890      2.8552E+00 -3.7229E-01  9.1980E-04  -4.0698E-01  2.4567E-03  -4.4994E-01 -5.4445E-04
  1891      2.8839E+00 -3.6143E-01  9.0825E-04  -3.9594E-01  2.3921E-03  -4.5857E-01 -4.9441E-04
  1892      2.9129E+00 -3.5070E-01  8.9583E-04  -3.8501E-01  2.3279E-03  -4.6692E-01 -4.4481E-04
  1893      2.9421E+00 -3.4011E-01  8.8258E-04  -3.7418E-01  2.2640E-03  -4.7500E-01 -3.9570E-04
  1894      2.9717E+00 -3.2967E-01  8.6859E-04  -3.6346E-01  2.2005E-03  -4.8280E-01 -3.4714E-04
  1895      3.0016E+00 -3.1937E-01  8.5391E-04  -3.5287E-01  2.1376E-03  -4.9031E-01 -2.9915E-04
  1896      3.0317E+00 -3.0924E-01  8.3860E-04  -3.4241E-01  2.0752E-03  -4.9753E-01 -2.5179E-04
  1897      3.0622E+00 -2.9926E-01  8.2272E-04  -3.3209E-01  2.0134E-03  -5.0445E-01 -2.0510E-04
  1898      3.0930E+00 -2.8944E-01  8.0633E-04  -3.2190E-01  1.9523E-03  -5.1106E-01 -1.5910E-04
  1899      3.1241E+00 -2.7980E-01  7.8948E-04  -3.1186E-01  1.8919E-03  -5.1736E-01 -1.1385E-04
  1900      3.1555E+00 -2.7033E-01  7.7224E-04  -3.0198E-01  1.8323E-03  -5.2336E-01 -6.9379E-05
  1901      3.1872E+00 -2.6104E-01  7.5466E-04  -2.9225E-01  1.7735E-03  -5.2903E-01 -2.5717E-05
  1902      3.2192E+00 -2.5192E-01  7.3678E-04  -2.8269E-01  1.7155E-03  -5.3438E-01  1.7100E-05
  1903      3.2516E+00 -2.4300E-01  7.1865E-04  -2.7329E-01  1.6584E-03  -5.3941E-01  5.9042E-05
  1904      3.2842E+00 -2.3426E-01  7.0033E-04  -2.6406E-01  1.6023E-03  -5.4412E-01  1.0008E-04
  1905      3.3173E+00 -2.2571E-01  6.8186E-04  -2.5501E-01  1.5471E-03  -5.4849E-01  1.4018E-04
  1906      3.3506E+00 -2.1734E-01  6.6328E-04  -2.4613E-01  1.4930E-03  -5.5254E-01  1.7932E-04
  1907      3.3843E+00 -2.0918E-01  6.4464E-04  -2.3744E-01  1.4398E-03  -5.5625E-01  2.1748E-04
  1908      3.4183E+00 -2.0120E-01  6.2597E-04  -2.2892E-01  1.3877E-03  -5.5963E-01  2.5464E-04
  1909      3.4526E+00 -1.9342E-01  6.0732E-04  -2.2059E-01  1.3367E-03  -5.6267E-01  2.9076E-04
  1910      3.4873E+00 -1.8584E-01  5.8871E-04  -2.1245E-01  1.2868E-03  -5.6538E-01  3.2583E-04
  1911      3.5224E+00 -1.7845E-01  5.7019E-04  -2.0449E-01  1.2380E-03  -5.6775E-01  3.5984E-04
  1912      3.5578E+00 -1.7126E-01  5.5178E-04  -1.9673E-01  1.1903E-03  -5.6979E-01  3.9277E-04
  1913      3.5935E+00 -1.6427E-01  5.3352E-04  -1.8915E-01  1.1437E-03  -5.7149E-01  4.2459E-04
  1914      3.6297E+00 -1.5747E-01  5.1543E-04  -1.8176E-01  1.0983E-03  -5.7285E-01  4.5531E-04
  1915      3.6661E+00 -1.5086E-01  4.9754E-04  -1.7457E-01  1.0540E-03  -5.7389E-01  4.8490E-04
  1916      3.7030E+00 -1.4445E-01  4.7988E-04  -1.6757E-01  1.0110E-03  -5.7459E-01  5.1336E-04
  1917      3.7402E+00 -1.3823E-01  4.6246E-04  -1.6075E-01  9.6902E-04  -5.7496E-01  5.4068E-04
  1918      3.7778E+00 -1.3221E-01  4.4531E-04  -1.5413E-01  9.2826E-04  -5.7500E-01  5.6686E-04
  1919      3.8158E+00 -1.2637E-01  4.2846E-04  -1.4770E-01  8.8866E-04  -5.7472E-01  5.9188E-04
  1920      3.8541E+00 -1.2072E-01  4.1190E-04  -1.4145E-01  8.5022E-04  -5.7412E-01  6.1574E-04
  1921      3.8928E+00 -1.1525E-01  3.9567E-04  -1.3539E-01  8.1293E-04  -5.7320E-01  6.3845E-04
  1922      3.9320E+00 -1.0997E-01  3.7977E-04  -1.2952E-01  7.7680E-04  -5.7196E-01  6.6000E-04
  1923      3.9715E+00 -1.0487E-01  3.6422E-04  -1.2383E-01  7.4181E-04  -5.7041E-01  6.8039E-04
  1924      4.0114E+00 -9.9942E-02  3.4903E-04  -1.1832E-01  7.0795E-04  -5.6856E-01  6.9963E-04
  1925      4.0517E+00 -9.5192E-02  3.3421E-04  -1.1300E-01  6.7521E-04  -5.6640E-01  7.1771E-04
  1926      4.0924E+00 -9.0614E-02  3.1976E-04  -1.0785E-01  6.4358E-04  -5.6395E-01  7.3465E-04
  1927      4.1336E+00 -8.6206E-02  3.0570E-04  -1.0287E-01  6.1304E-04  -5.6120E-01  7.5045E-04
  1928      4.1751E+00 -8.1963E-02  2.9203E-04  -9.8070E-02  5.8359E-04  -5.5817E-01  7.6512E-04
  1929      4.2171E+00 -7.7882E-02  2.7875E-04  -9.3438E-02  5.5519E-04  -5.5486E-01  7.7867E-04
  1930      4.2594E+00 -7.3961E-02  2.6586E-04  -8.8973E-02  5.2785E-04  -5.5127E-01  7.9110E-04
  1931      4.3022E+00 -7.0195E-02  2.5338E-04  -8.4672E-02  5.0153E-04  -5.4741E-01  8.0244E-04
  1932      4.3455E+00 -6.6580E-02  2.4129E-04  -8.0532E-02  4.7622E-04  -5.4330E-01  8.1269E-04
  1933      4.3892E+00 -6.3115E-02  2.2960E-04  -7.6550E-02  4.5189E-04  -5.3892E-01  8.2187E-04
  1934      4.4333E+00 -5.9793E-02  2.1830E-04  -7.2721E-02  4.2854E-04  -5.3430E-01  8.2999E-04
  1935      4.4778E+00 -5.6613E-02  2.0741E-04  -6.9044E-02  4.0613E-04  -5.2944E-01  8.3707E-04
  1936      4.5228E+00 -5.3569E-02  1.9690E-04  -6.5514E-02  3.8464E-04  -5.2435E-01  8.4313E-04
  1937      4.5683E+00 -5.0658E-02  1.8678E-04  -6.2127E-02  3.6406E-04  -5.1903E-01  8.4818E-04
  1938      4.6142E+00 -4.7877E-02  1.7705E-04  -5.8881E-02  3.4436E-04  -5.1349E-01  8.5225E-04
  1939      4.6606E+00 -4.5222E-02  1.6769E-04  -5.5772E-02  3.2551E-04  -5.0775E-01  8.5535E-04
  1940      4.7074E+00 -4.2688E-02  1.5870E-04  -5.2796E-02  3.0749E-04  -5.0180E-01  8.5751E-04
  1941      4.7547E+00 -4.0272E-02  1.5009E-04  -4.9948E-02  2.9028E-04  -4.9566E-01  8.5875E-04
  1942      4.8025E+00 -3.7970E-02  1.4183E-04  -4.7227E-02  2.7386E-04  -4.8934E-01  8.5908E-04
  1943      4.8508E+00 -3.5778E-02  1.3392E-04  -4.4627E-02  2.5820E-04  -4.8283E-01  8.5855E-04
  1944      4.8995E+00 -3.3692E-02  1.2636E-04  -4.2146E-02  2.4327E-04  -4.7617E-01  8.5716E-04
  1945      4.9488E+00 -3.1709E-02  1.1913E-04  -3.9778E-02  2.2906E-04  -4.6934E-01  8.5494E-04
  1946      4.9985E+00 -2.9825E-02  1.1224E-04  -3.7522E-02  2.1554E-04  -4.6237E-01  8.5192E-04
  1947      5.0487E+00 -2.8036E-02  1.0566E-04  -3.5373E-02  2.0268E-04  -4.5525E-01  8.4812E-04
  1948      5.0995E+00 -2.6339E-02  9.9389E-05  -3.3327E-02  1.9047E-04  -4.4800E-01  8.4358E-04
  1949      5.1507E+00 -2.4730E-02  9.3422E-05  -3.1380E-02  1.7888E-04  -4.4063E-01  8.3831E-04
  1950      5.2025E+00 -2.3206E-02  8.7747E-05  -2.9530E-02  1.6788E-04  -4.3315E-01  8.3234E-04
  1951      5.2548E+00 -2.1763E-02  8.2355E-05  -2.7773E-02  1.5745E-04  -4.2556E-01  8.2570E-04
  1952      5.3076E+00 -2.0397E-02  7.7237E-05  -2.6105E-02  1.4758E-04  -4.1788E-01  8.1843E-04
  1953      5.3609E+00 -1.9107E-02  7.2383E-05  -2.4523E-02  1.3823E-04  -4.1011E-01  8.1054E-04
  1954      5.4148E+00 -1.7887E-02  6.7783E-05  -2.3023E-02  1.2939E-04  -4.0227E-01  8.0206E-04
  1955      5.4692E+00 -1.6736E-02  6.3429E-05  -2.1602E-02  1.2104E-04  -3.9435E-01  7.9302E-04
  1956      5.5242E+00 -1.5650E-02  5.9311E-05  -2.0257E-02  1.1315E-04  -3.8638E-01  7.8346E-04
  1957      5.5797E+00 -1.4626E-02  5.5419E-05  -1.8985E-02  1.0571E-04  -3.7836E-01  7.7339E-04
  1958      5.6358E+00 -1.3662E-02  5.1745E-05  -1.7783E-02  9.8694E-05  -3.7030E-01  7.6285E-04
  1959      5.6924E+00 -1.2753E-02  4.8280E-05  -1.6647E-02  9.2083E-05  -3.6220E-01  7.5187E-04
  1960      5.7496E+00 -1.1899E-02  4.5014E-05  -1.5574E-02  8.5860E-05  -3.5409E-01  7.4047E-04
  1961      5.8074E+00 -1.1096E-02  4.1938E-05  -1.4563E-02  8.0005E-05  -3.4595E-01  7.2868E-04
  1962      5.8658E+00 -1.0341E-02  3.9045E-05  -1.3609E-02  7.4502E-05  -3.3781E-01  7.1653E-04
  1963      5.9247E+00 -9.6329E-03  3.6326E-05  -1.2711E-02  6.9332E-05  -3.2967E-01  7.0405E-04
  1964      5.9843E+00 -8.9683E-03  3.3772E-05  -1.1865E-02  6.4480E-05  -3.2154E-01  6.9126E-04
  1965      6.0444E+00 -8.3450E-03  3.1376E-05  -1.1070E-02  5.9930E-05  -3.1343E-01  6.7819E-04
  1966      6.1052E+00 -7.7611E-03  2.9130E-05  -1.0322E-02  5.5665E-05  -3.0534E-01  6.6487E-04
  1967      6.1665E+00 -7.2143E-03  2.7026E-05  -9.6189E-03  5.1671E-05  -2.9729E-01  6.5133E-04
  1968      6.2285E+00 -6.7026E-03  2.5057E-05  -8.9591E-03  4.7934E-05  -2.8928E-01  6.3758E-04
  1969      6.2911E+00 -6.2241E-03  2.3216E-05  -8.3400E-03  4.4439E-05  -2.8131E-01  6.2366E-04
  1970      6.3543E+00 -5.7770E-03  2.1496E-05  -7.7596E-03  4.1173E-05  -2.7340E-01  6.0959E-04
  1971      6.4182E+00 -5.3593E-03  1.9890E-05  -7.2156E-03  3.8124E-05  -2.6555E-01  5.9540E-04
  1972      6.4827E+00 -4.9695E-03  1.8393E-05  -6.7063E-03  3.5279E-05  -2.5777E-01  5.8111E-04
  1973      6.5479E+00 -4.6058E-03  1.6997E-05  -6.2297E-03  3.2627E-05  -2.5006E-01  5.6674E-04
  1974      6.6137E+00 -4.2668E-03  1.5697E-05  -5.7839E-03  3.0156E-05  -2.4243E-01  5.5231E-04
  1975      6.6801E+00 -3.9510E-03  1.4488E-05  -5.3673E-03  2.7855E-05  -2.3488E-01  5.3786E-04
  1976      6.7473E+00 -3.6569E-03  1.3363E-05  -4.9781E-03  2.5715E-05  -2.2743E-01  5.2339E-04
  1977      6.8151E+00 -3.3832E-03  1.2319E-05  -4.6149E-03  2.3725E-05  -2.2008E-01  5.0894E-04
  1978      6.8836E+00 -3.1286E-03  1.1349E-05  -4.2760E-03  2.1876E-05  -2.1282E-01  4.9451E-04
  1979      6.9528E+00 -2.8920E-03  1.0450E-05  -3.9600E-03  2.0160E-05  -2.0568E-01  4.8014E-04
  1980      7.0226E+00 -2.6721E-03  9.6166E-06  -3.6656E-03  1.8568E-05  -1.9864E-01  4.6583E-04
  1981      7.0932E+00 -2.4680E-03  8.8448E-06  -3.3915E-03  1.7092E-05  -1.9172E-01  4.5161E-04
  1982      7.1645E+00 -2.2786E-03  8.1304E-06  -3.1363E-03  1.5725E-05  -1.8492E-01  4.3750E-04
  1983      7.2365E+00 -2.1028E-03  7.4699E-06  -2.8990E-03  1.4459E-05  -1.7824E-01  4.2351E-04
  1984      7.3092E+00 -1.9399E-03  6.8594E-06  -2.6784E-03  1.3288E-05  -1.7168E-01  4.0966E-04
  1985      7.3827E+00 -1.7889E-03  6.2957E-06  -2.4734E-03  1.2205E-05  -1.6526E-01  3.9595E-04
  1986      7.4569E+00 -1.6491E-03  5.7755E-06  -2.2831E-03  1.1205E-05  -1.5897E-01  3.8242E-04
  1987      7.5318E+00 -1.5196E-03  5.2957E-06  -2.1065E-03  1.0281E-05  -1.5281E-01  3.6906E-04
  1988      7.6075E+00 -1.3999E-03  4.8535E-06  -1.9426E-03  9.4283E-06  -1.4679E-01  3.5590E-04
  1989      7.6840E+00 -1.2890E-03  4.4463E-06  -1.7908E-03  8.6422E-06  -1.4090E-01  3.4294E-04
  1990      7.7612E+00 -1.1866E-03  4.0715E-06  -1.6500E-03  7.9177E-06  -1.3516E-01  3.3019E-04
  1991      7.8392E+00 -1.0919E-03  3.7267E-06  -1.5197E-03  7.2504E-06  -1.2956E-01  3.1767E-04
  1992      7.9180E+00 -1.0044E-03  3.4097E-06  -1.3990E-03  6.6362E-06  -1.2410E-01  3.0539E-04
  1993      7.9976E+00 -9.2367E-04  3.1184E-06  -1.2874E-03  6.0711E-06  -1.1879E-01  2.9334E-04
  1994      8.0779E+00 -8.4911E-04  2.8509E-06  -1.1842E-03  5.5516E-06  -1.1362E-01  2.8155E-04
  1995      8.1591E+00 -7.8031E-04  2.6054E-06  -1.0888E-03  5.0741E-06  -1.0859E-01  2.7002E-04
  1996      8.2411E+00 -7.1685E-04  2.3802E-06  -1.0006E-03  4.6357E-06  -1.0371E-01  2.5875E-04
  1997      8.3240E+00 -6.5833E-04  2.1737E-06  -9.1922E-04  4.2332E-06  -9.8978E-02  2.4775E-04
  1998      8.4076E+00 -6.0439E-04  1.9844E-06  -8.4409E-04  3.8640E-06  -9.4388E-02  2.3703E-04
  1999      8.4921E+00 -5.5468E-04  1.8111E-06  -7.7477E-04  3.5254E-06  -8.9943E-02  2.2658E-04
  2000      8.5775E+00 -5.0889E-04  1.6523E-06  -7.1085E-04  3.2151E-06  -8.5640E-02  2.1641E-04
  2001      8.6637E+00 -4.6672E-04  1.5070E-06  -6.5192E-04  2.9309E-06  -8.1480E-02  2.0653E-04
  2002      8.7507E+00 -4.2790E-04  1.3741E-06  -5.9762E-04  2.6707E-06  -7.7461E-02  1.9694E-04
  2003      8.8387E+00 -3.9217E-04  1.2525E-06  -5.4761E-04  2.4326E-06  -7.3582E-02  1.8763E-04
  2004      8.9275E+00 -3.5930E-04  1.1413E-06  -5.0156E-04  2.2148E-06  -6.9842E-02  1.7861E-04
  2005      9.0172E+00 -3.2907E-04  1.0398E-06  -4.5919E-04  2.0157E-06  -6.6238E-02  1.6988E-04
  2006      9.1079E+00 -3.0126E-04  9.4694E-07  -4.2022E-04  1.8337E-06  -6.2769E-02  1.6144E-04
  2007      9.1994E+00 -2.7571E-04  8.6217E-07  -3.8438E-04  1.6674E-06  -5.9433E-02  1.5328E-04
  2008      9.2919E+00 -2.5222E-04  7.8476E-07  -3.5143E-04  1.5157E-06  -5.6228E-02  1.4541E-04
  2009      9.3852E+00 -2.3064E-04  7.1410E-07  -3.2117E-04  1.3771E-06  -5.3151E-02  1.3782E-04
  2010      9.4796E+00 -2.1082E-04  6.4961E-07  -2.9337E-04  1.2507E-06  -5.0200E-02  1.3051E-04
  2011      9.5748E+00 -1.9263E-04  5.9078E-07  -2.6785E-04  1.1355E-06  -4.7372E-02  1.2348E-04
  2012      9.6711E+00 -1.7592E-04  5.3711E-07  -2.4443E-04  1.0304E-06  -4.4665E-02  1.1672E-04
  2013      9.7683E+00 -1.6060E-04  4.8817E-07  -2.2295E-04  9.3466E-07  -4.2077E-02  1.1024E-04
  2014      9.8664E+00 -1.4654E-04  4.4356E-07  -2.0326E-04  8.4745E-07  -3.9604E-02  1.0401E-04
  2015      9.9656E+00 -1.3365E-04  4.0289E-07  -1.8521E-04  7.6805E-07  -3.7243E-02  9.8050E-05
  2016      1.0066E+01 -1.2183E-04  3.6582E-07  -1.6867E-04  6.9577E-07  -3.4991E-02  9.2344E-05
  2017      1.0167E+01 -1.1100E-04  3.3205E-07  -1.5353E-04  6.3002E-07  -3.2847E-02  8.6888E-05
  2018      1.0269E+01 -1.0108E-04  3.0129E-07  -1.3967E-04  5.7021E-07  -3.0805E-02  8.1677E-05
  2019      1.0372E+01 -9.1993E-05  2.7328E-07  -1.2699E-04  5.1584E-07  -2.8864E-02  7.6706E-05
  2020      1.0477E+01 -8.3679E-05  2.4777E-07  -1.1539E-04  4.6643E-07  -2.7020E-02  7.1968E-05
  2021      1.0582E+01 -7.6071E-05  2.2456E-07  -1.0479E-04  4.2155E-07  -2.5271E-02  6.7457E-05
  2022      1.0688E+01 -6.9114E-05  2.0343E-07  -9.5102E-05  3.8079E-07  -2.3612E-02  6.3167E-05
  2023      1.0796E+01 -6.2754E-05  1.8420E-07  -8.6259E-05  3.4379E-07  -2.2041E-02  5.9092E-05
  2024      1.0904E+01 -5.6943E-05  1.6672E-07  -7.8187E-05  3.1023E-07  -2.0555E-02  5.5224E-05
  2025      1.1014E+01 -5.1636E-05  1.5082E-07  -7.0824E-05  2.7978E-07  -1.9150E-02  5.1558E-05
  2026      1.1124E+01 -4.6792E-05  1.3637E-07  -6.4111E-05  2.5218E-07  -1.7824E-02  4.8087E-05
  2027      1.1236E+01 -4.2373E-05  1.2323E-07  -5.7994E-05  2.2717E-07  -1.6574E-02  4.4803E-05
  2028      1.1349E+01 -3.8344E-05  1.1130E-07  -5.2423E-05  2.0452E-07  -1.5395E-02  4.1701E-05
  2029      1.1463E+01 -3.4672E-05  1.0047E-07  -4.7353E-05  1.8402E-07  -1.4286E-02  3.8773E-05
  2030      1.1578E+01 -3.1328E-05  9.0634E-08  -4.2742E-05  1.6546E-07  -1.3244E-02  3.6013E-05
  2031      1.1695E+01 -2.8284E-05  8.1711E-08  -3.8550E-05  1.4868E-07  -1.2265E-02  3.3415E-05
  2032      1.1812E+01 -2.5516E-05  7.3618E-08  -3.4742E-05  1.3351E-07  -1.1346E-02  3.0970E-05
  2033      1.1931E+01 -2.3000E-05  6.6281E-08  -3.1285E-05  1.1980E-07  -1.0485E-02  2.8674E-05
  2034      1.2051E+01 -2.0715E-05  5.9634E-08  -2.8149E-05  1.0743E-07  -9.6798E-03  2.6519E-05
  2035      1.2172E+01 -1.8640E-05  5.3614E-08  -2.5306E-05  9.6260E-08  -8.9265E-03  2.4499E-05
  2036      1.2294E+01 -1.6759E-05  4.8165E-08  -2.2730E-05  8.6188E-08  -8.2229E-03  2.2608E-05
  2037      1.2418E+01 -1.5054E-05  4.3236E-08  -2.0399E-05  7.7111E-08  -7.5665E-03  2.0840E-05
  2038      1.2543E+01 -1.3510E-05  3.8781E-08  -1.8291E-05  6.8934E-08  -6.9549E-03  1.9189E-05
  2039      1.2669E+01 -1.2113E-05  3.4755E-08  -1.6385E-05  6.1574E-08  -6.3856E-03  1.7648E-05
  2040      1.2796E+01 -1.0850E-05  3.1121E-08  -1.4664E-05  5.4954E-08  -5.8563E-03  1.6212E-05
  2041      1.2925E+01 -9.7096E-06  2.7842E-08  -1.3112E-05  4.9003E-08  -5.3648E-03  1.4876E-05
  2042      1.3055E+01 -8.6801E-06  2.4887E-08  -1.1712E-05  4.3658E-08  -4.9090E-03  1.3634E-05
  2043      1.3186E+01 -7.7519E-06  2.2224E-08  -1.0452E-05  3.8861E-08  -4.4867E-03  1.2482E-05
  2044      1.3318E+01 -6.9159E-06  1.9827E-08  -9.3178E-06  3.4559E-08  -4.0959E-03  1.1413E-05
  2045      1.3452E+01 -6.1635E-06  1.7672E-08  -8.2981E-06  3.0704E-08  -3.7348E-03  1.0423E-05
  2046      1.3587E+01 -5.4871E-06  1.5735E-08  -7.3823E-06  2.7253E-08  -3.4015E-03  9.5072E-06
  2047      1.3724E+01 -4.8796E-06  1.3996E-08  -6.5606E-06  2.4165E-08  -3.0942E-03  8.6615E-06
  2048      1.3862E+01 -4.3346E-06  1.2436E-08  -5.8241E-06  2.1406E-08  -2.8112E-03  7.8813E-06
  2049      1.4001E+01 -3.8461E-06  1.1039E-08  -5.1645E-06  1.8942E-08  -2.5511E-03  7.1624E-06
  2050      1.4142E+01 -3.4088E-06  9.7872E-09  -4.5745E-06  1.6745E-08  -2.3121E-03  6.5010E-06
  2051      1.4284E+01 -3.0177E-06  8.6681E-09  -4.0474E-06  1.4786E-08  -2.0929E-03  5.8931E-06
  2052      1.4428E+01 -2.6683E-06  7.6683E-09  -3.5768E-06  1.3042E-08  -1.8921E-03  5.3353E-06
  2053      1.4573E+01 -2.3566E-06  6.7760E-09  -3.1573E-06  1.1491E-08  -1.7084E-03  4.8240E-06
  2054      1.4719E+01 -2.0788E-06  5.9805E-09  -2.7836E-06  1.0113E-08  -1.5405E-03  4.3561E-06
  2055      1.4867E+01 -1.8314E-06  5.2721E-09  -2.4512E-06  8.8900E-09  -1.3874E-03  3.9283E-06
  2056      1.5016E+01 -1.6115E-06  4.6420E-09  -2.1559E-06  7.8056E-09  -1.2478E-03  3.5379E-06
