#                             P           Q            P           Q            P           Q
#                R                 6d-                      6d                       7s 
   750      2.0342E-05   1.1455E-09  3.3265E-08   2.7942E-11 -6.6404E-13   7.2284E-04 -4.0270E-05
   751      2.0546E-05   1.1800E-09  3.3935E-08   2.8792E-11 -6.9093E-13   7.3004E-04 -4.1072E-05
   752      2.0752E-05   1.2156E-09  3.4618E-08   2.9668E-11 -7.1890E-13   7.3730E-04 -4.1890E-05
   753      2.0961E-05   1.2522E-09  3.5316E-08   3.0570E-11 -7.4799E-13   7.4464E-04 -4.2724E-05
   754      2.1172E-05   1.2900E-09  3.6027E-08   3.1499E-11 -7.7826E-13   7.5204E-04 -4.3574E-05
   755      2.1384E-05   1.3288E-09  3.6752E-08   3.2457E-11 -8.0975E-13   7.5952E-04 -4.4441E-05
   756      2.1599E-05   1.3689E-09  3.7492E-08   3.3444E-11 -8.4250E-13   7.6708E-04 -4.5325E-05
   757      2.1816E-05   1.4101E-09  3.8247E-08   3.4461E-11 -8.7658E-13   7.7470E-04 -4.6227E-05
   758      2.2036E-05   1.4525E-09  3.9017E-08   3.5509E-11 -9.1202E-13   7.8240E-04 -4.7146E-05
   759      2.2257E-05   1.4963E-09  3.9803E-08   3.6589E-11 -9.4890E-13   7.9017E-04 -4.8083E-05
   760      2.2481E-05   1.5413E-09  4.0604E-08   3.7701E-11 -9.8725E-13   7.9802E-04 -4.9038E-05
   761      2.2707E-05   1.5877E-09  4.1422E-08   3.8847E-11 -1.0272E-12   8.0595E-04 -5.0012E-05
   762      2.2935E-05   1.6354E-09  4.2255E-08   4.0028E-11 -1.0687E-12   8.1395E-04 -5.1005E-05
   763      2.3165E-05   1.6846E-09  4.3106E-08   4.1245E-11 -1.1118E-12   8.2203E-04 -5.2017E-05
   764      2.3398E-05   1.7353E-09  4.3973E-08   4.2499E-11 -1.1567E-12   8.3019E-04 -5.3049E-05
   765      2.3633E-05   1.7875E-09  4.4858E-08   4.3791E-11 -1.2034E-12   8.3843E-04 -5.4101E-05
   766      2.3871E-05   1.8412E-09  4.5761E-08   4.5122E-11 -1.2520E-12   8.4675E-04 -5.5174E-05
   767      2.4111E-05   1.8965E-09  4.6682E-08   4.6494E-11 -1.3026E-12   8.5515E-04 -5.6267E-05
   768      2.4353E-05   1.9534E-09  4.7621E-08   4.7907E-11 -1.3551E-12   8.6362E-04 -5.7382E-05
   769      2.4598E-05   2.0121E-09  4.8579E-08   4.9363E-11 -1.4098E-12   8.7218E-04 -5.8518E-05
   770      2.4845E-05   2.0725E-09  4.9556E-08   5.0863E-11 -1.4667E-12   8.8083E-04 -5.9677E-05
   771      2.5095E-05   2.1347E-09  5.0553E-08   5.2409E-11 -1.5258E-12   8.8955E-04 -6.0858E-05
   772      2.5347E-05   2.1988E-09  5.1570E-08   5.4002E-11 -1.5874E-12   8.9836E-04 -6.2061E-05
   773      2.5602E-05   2.2647E-09  5.2607E-08   5.5643E-11 -1.6513E-12   9.0726E-04 -6.3288E-05
   774      2.5859E-05   2.3326E-09  5.3665E-08   5.7334E-11 -1.7179E-12   9.1624E-04 -6.4539E-05
   775      2.6119E-05   2.4025E-09  5.4744E-08   5.9076E-11 -1.7871E-12   9.2531E-04 -6.5814E-05
   776      2.6382E-05   2.4745E-09  5.5845E-08   6.0871E-11 -1.8591E-12   9.3446E-04 -6.7113E-05
   777      2.6647E-05   2.5486E-09  5.6967E-08   6.2721E-11 -1.9340E-12   9.4370E-04 -6.8438E-05
   778      2.6914E-05   2.6250E-09  5.8113E-08   6.4627E-11 -2.0118E-12   9.5303E-04 -6.9788E-05
   779      2.7185E-05   2.7036E-09  5.9281E-08   6.6590E-11 -2.0928E-12   9.6245E-04 -7.1164E-05
   780      2.7458E-05   2.7845E-09  6.0472E-08   6.8613E-11 -2.1770E-12   9.7196E-04 -7.2566E-05
   781      2.7734E-05   2.8678E-09  6.1688E-08   7.0698E-11 -2.2646E-12   9.8156E-04 -7.3995E-05
   782      2.8013E-05   2.9535E-09  6.2927E-08   7.2845E-11 -2.3556E-12   9.9125E-04 -7.5452E-05
   783      2.8294E-05   3.0418E-09  6.4191E-08   7.5058E-11 -2.4503E-12   1.0010E-03 -7.6937E-05
   784      2.8579E-05   3.1327E-09  6.5481E-08   7.7338E-11 -2.5488E-12   1.0109E-03 -7.8450E-05
   785      2.8866E-05   3.2263E-09  6.6797E-08   7.9687E-11 -2.6512E-12   1.0209E-03 -7.9992E-05
   786      2.9156E-05   3.3226E-09  6.8138E-08   8.2107E-11 -2.7577E-12   1.0309E-03 -8.1564E-05
   787      2.9449E-05   3.4218E-09  6.9507E-08   8.4601E-11 -2.8684E-12   1.0411E-03 -8.3165E-05
   788      2.9745E-05   3.5239E-09  7.0903E-08   8.7170E-11 -2.9836E-12   1.0514E-03 -8.4797E-05
   789      3.0044E-05   3.6290E-09  7.2326E-08   8.9817E-11 -3.1033E-12   1.0617E-03 -8.6460E-05
   790      3.0346E-05   3.7372E-09  7.3779E-08   9.2545E-11 -3.2278E-12   1.0722E-03 -8.8155E-05
   791      3.0651E-05   3.8486E-09  7.5260E-08   9.5355E-11 -3.3572E-12   1.0827E-03 -8.9882E-05
   792      3.0959E-05   3.9632E-09  7.6770E-08   9.8250E-11 -3.4918E-12   1.0934E-03 -9.1642E-05
   793      3.1270E-05   4.0812E-09  7.8311E-08   1.0123E-10 -3.6317E-12   1.1041E-03 -9.3435E-05
   794      3.1584E-05   4.2027E-09  7.9883E-08   1.0431E-10 -3.7772E-12   1.1150E-03 -9.5262E-05
   795      3.1902E-05   4.3277E-09  8.1486E-08   1.0747E-10 -3.9284E-12   1.1259E-03 -9.7123E-05
   796      3.2222E-05   4.4564E-09  8.3120E-08   1.1073E-10 -4.0856E-12   1.1370E-03 -9.9020E-05
   797      3.2546E-05   4.5888E-09  8.4788E-08   1.1410E-10 -4.2491E-12   1.1481E-03 -1.0095E-04
   798      3.2873E-05   4.7251E-09  8.6488E-08   1.1756E-10 -4.4191E-12   1.1594E-03 -1.0292E-04
   799      3.3204E-05   4.8654E-09  8.8223E-08   1.2113E-10 -4.5957E-12   1.1708E-03 -1.0493E-04
   800      3.3537E-05   5.0098E-09  8.9992E-08   1.2480E-10 -4.7794E-12   1.1823E-03 -1.0697E-04
   801      3.3875E-05   5.1584E-09  9.1796E-08   1.2859E-10 -4.9703E-12   1.1938E-03 -1.0905E-04
   802      3.4215E-05   5.3113E-09  9.3637E-08   1.3249E-10 -5.1688E-12   1.2055E-03 -1.1117E-04
   803      3.4559E-05   5.4687E-09  9.5513E-08   1.3651E-10 -5.3751E-12   1.2173E-03 -1.1333E-04
   804      3.4906E-05   5.6306E-09  9.7428E-08   1.4065E-10 -5.5896E-12   1.2292E-03 -1.1553E-04
   805      3.5257E-05   5.7973E-09  9.9380E-08   1.4492E-10 -5.8125E-12   1.2413E-03 -1.1777E-04
   806      3.5611E-05   5.9688E-09  1.0137E-07   1.4932E-10 -6.0442E-12   1.2534E-03 -1.2006E-04
   807      3.5969E-05   6.1452E-09  1.0340E-07   1.5385E-10 -6.2850E-12   1.2656E-03 -1.2238E-04
   808      3.6331E-05   6.3268E-09  1.0547E-07   1.5851E-10 -6.5353E-12   1.2780E-03 -1.2475E-04
   809      3.6696E-05   6.5136E-09  1.0758E-07   1.6332E-10 -6.7954E-12   1.2905E-03 -1.2716E-04
   810      3.7065E-05   6.7059E-09  1.0974E-07   1.6827E-10 -7.0658E-12   1.3030E-03 -1.2962E-04
   811      3.7437E-05   6.9037E-09  1.1194E-07   1.7337E-10 -7.3468E-12   1.3157E-03 -1.3212E-04
   812      3.7813E-05   7.1072E-09  1.1418E-07   1.7863E-10 -7.6388E-12   1.3286E-03 -1.3467E-04
   813      3.8193E-05   7.3165E-09  1.1646E-07   1.8405E-10 -7.9422E-12   1.3415E-03 -1.3727E-04
   814      3.8577E-05   7.5319E-09  1.1879E-07   1.8963E-10 -8.2575E-12   1.3545E-03 -1.3991E-04
   815      3.8965E-05   7.7535E-09  1.2117E-07   1.9538E-10 -8.5852E-12   1.3677E-03 -1.4260E-04
   816      3.9357E-05   7.9814E-09  1.2359E-07   2.0130E-10 -8.9257E-12   1.3810E-03 -1.4534E-04
   817      3.9752E-05   8.2159E-09  1.2606E-07   2.0740E-10 -9.2796E-12   1.3944E-03 -1.4813E-04
   818      4.0152E-05   8.4571E-09  1.2858E-07   2.1368E-10 -9.6472E-12   1.4079E-03 -1.5097E-04
   819      4.0555E-05   8.7052E-09  1.3115E-07   2.2016E-10 -1.0029E-11   1.4216E-03 -1.5386E-04
   820      4.0963E-05   8.9604E-09  1.3378E-07   2.2683E-10 -1.0426E-11   1.4354E-03 -1.5681E-04
   821      4.1374E-05   9.2229E-09  1.3645E-07   2.3370E-10 -1.0838E-11   1.4493E-03 -1.5980E-04
   822      4.1790E-05   9.4928E-09  1.3917E-07   2.4078E-10 -1.1267E-11   1.4633E-03 -1.6285E-04
   823      4.2210E-05   9.7705E-09  1.4196E-07   2.4808E-10 -1.1712E-11   1.4775E-03 -1.6596E-04
   824      4.2634E-05   1.0056E-08  1.4479E-07   2.5559E-10 -1.2174E-11   1.4917E-03 -1.6912E-04
   825      4.3063E-05   1.0350E-08  1.4768E-07   2.6333E-10 -1.2654E-11   1.5061E-03 -1.7234E-04
   826      4.3496E-05   1.0652E-08  1.5063E-07   2.7131E-10 -1.3153E-11   1.5207E-03 -1.7562E-04
   827      4.3933E-05   1.0962E-08  1.5364E-07   2.7952E-10 -1.3671E-11   1.5353E-03 -1.7895E-04
   828      4.4374E-05   1.1282E-08  1.5670E-07   2.8799E-10 -1.4210E-11   1.5501E-03 -1.8235E-04
   829      4.4820E-05   1.1610E-08  1.5983E-07   2.9670E-10 -1.4769E-11   1.5651E-03 -1.8580E-04
   830      4.5271E-05   1.1948E-08  1.6302E-07   3.0569E-10 -1.5349E-11   1.5801E-03 -1.8931E-04
   831      4.5726E-05   1.2295E-08  1.6627E-07   3.1494E-10 -1.5952E-11   1.5953E-03 -1.9289E-04
   832      4.6185E-05   1.2652E-08  1.6958E-07   3.2447E-10 -1.6579E-11   1.6107E-03 -1.9653E-04
   833      4.6650E-05   1.3019E-08  1.7296E-07   3.3429E-10 -1.7229E-11   1.6261E-03 -2.0023E-04
   834      4.7118E-05   1.3396E-08  1.7641E-07   3.4440E-10 -1.7904E-11   1.6417E-03 -2.0400E-04
   835      4.7592E-05   1.3784E-08  1.7992E-07   3.5482E-10 -1.8606E-11   1.6574E-03 -2.0784E-04
   836      4.8070E-05   1.4182E-08  1.8351E-07   3.6556E-10 -1.9334E-11   1.6733E-03 -2.1174E-04
   837      4.8553E-05   1.4592E-08  1.8716E-07   3.7662E-10 -2.0090E-11   1.6893E-03 -2.1570E-04
   838      4.9041E-05   1.5013E-08  1.9089E-07   3.8801E-10 -2.0875E-11   1.7055E-03 -2.1974E-04
   839      4.9534E-05   1.5446E-08  1.9469E-07   3.9974E-10 -2.1690E-11   1.7218E-03 -2.2385E-04
   840      5.0032E-05   1.5891E-08  1.9856E-07   4.1183E-10 -2.2536E-11   1.7382E-03 -2.2802E-04
   841      5.0535E-05   1.6348E-08  2.0251E-07   4.2428E-10 -2.3415E-11   1.7548E-03 -2.3227E-04
   842      5.1043E-05   1.6818E-08  2.0654E-07   4.3711E-10 -2.4327E-11   1.7715E-03 -2.3659E-04
   843      5.1556E-05   1.7301E-08  2.1065E-07   4.5032E-10 -2.5273E-11   1.7883E-03 -2.4099E-04
   844      5.2074E-05   1.7797E-08  2.1483E-07   4.6393E-10 -2.6256E-11   1.8053E-03 -2.4545E-04
   845      5.2597E-05   1.8307E-08  2.1910E-07   4.7795E-10 -2.7276E-11   1.8225E-03 -2.5000E-04
   846      5.3126E-05   1.8830E-08  2.2346E-07   4.9239E-10 -2.8334E-11   1.8398E-03 -2.5462E-04
   847      5.3660E-05   1.9369E-08  2.2789E-07   5.0726E-10 -2.9432E-11   1.8572E-03 -2.5931E-04
   848      5.4199E-05   1.9922E-08  2.3242E-07   5.2259E-10 -3.0572E-11   1.8748E-03 -2.6409E-04
   849      5.4744E-05   2.0489E-08  2.3703E-07   5.3837E-10 -3.1755E-11   1.8925E-03 -2.6894E-04
   850      5.5294E-05   2.1073E-08  2.4174E-07   5.5463E-10 -3.2983E-11   1.9104E-03 -2.7388E-04
   851      5.5850E-05   2.1672E-08  2.4653E-07   5.7138E-10 -3.4256E-11   1.9284E-03 -2.7890E-04
   852      5.6411E-05   2.2288E-08  2.5142E-07   5.8863E-10 -3.5578E-11   1.9466E-03 -2.8400E-04
   853      5.6978E-05   2.2920E-08  2.5641E-07   6.0640E-10 -3.6949E-11   1.9649E-03 -2.8918E-04
   854      5.7551E-05   2.3569E-08  2.6149E-07   6.2470E-10 -3.8371E-11   1.9834E-03 -2.9444E-04
   855      5.8129E-05   2.4236E-08  2.6667E-07   6.4355E-10 -3.9846E-11   2.0021E-03 -2.9980E-04
   856      5.8713E-05   2.4921E-08  2.7195E-07   6.6297E-10 -4.1377E-11   2.0209E-03 -3.0524E-04
   857      5.9303E-05   2.5624E-08  2.7734E-07   6.8298E-10 -4.2964E-11   2.0398E-03 -3.1076E-04
   858      5.9899E-05   2.6346E-08  2.8283E-07   7.0358E-10 -4.4611E-11   2.0589E-03 -3.1638E-04
   859      6.0501E-05   2.7087E-08  2.8843E-07   7.2480E-10 -4.6319E-11   2.0782E-03 -3.2208E-04
   860      6.1109E-05   2.7848E-08  2.9413E-07   7.4666E-10 -4.8090E-11   2.0976E-03 -3.2788E-04
   861      6.1723E-05   2.8629E-08  2.9995E-07   7.6917E-10 -4.9926E-11   2.1172E-03 -3.3376E-04
   862      6.2344E-05   2.9431E-08  3.0588E-07   7.9236E-10 -5.1831E-11   2.1369E-03 -3.3974E-04
   863      6.2970E-05   3.0254E-08  3.1193E-07   8.1625E-10 -5.3805E-11   2.1568E-03 -3.4581E-04
   864      6.3603E-05   3.1099E-08  3.1809E-07   8.4085E-10 -5.5852E-11   2.1768E-03 -3.5198E-04
   865      6.4242E-05   3.1965E-08  3.2437E-07   8.6618E-10 -5.7975E-11   2.1971E-03 -3.5824E-04
   866      6.4888E-05   3.2855E-08  3.3078E-07   8.9228E-10 -6.0175E-11   2.2174E-03 -3.6460E-04
   867      6.5540E-05   3.3768E-08  3.3731E-07   9.1916E-10 -6.2456E-11   2.2380E-03 -3.7106E-04
   868      6.6199E-05   3.4705E-08  3.4396E-07   9.4685E-10 -6.4820E-11   2.2587E-03 -3.7761E-04
   869      6.6864E-05   3.5666E-08  3.5075E-07   9.7536E-10 -6.7270E-11   2.2795E-03 -3.8426E-04
   870      6.7536E-05   3.6652E-08  3.5766E-07   1.0047E-09 -6.9809E-11   2.3006E-03 -3.9102E-04
   871      6.8215E-05   3.7664E-08  3.6471E-07   1.0350E-09 -7.2441E-11   2.3218E-03 -3.9787E-04
   872      6.8900E-05   3.8701E-08  3.7190E-07   1.0661E-09 -7.5167E-11   2.3431E-03 -4.0483E-04
   873      6.9593E-05   3.9766E-08  3.7923E-07   1.0982E-09 -7.7993E-11   2.3647E-03 -4.1189E-04
   874      7.0292E-05   4.0857E-08  3.8669E-07   1.1313E-09 -8.0920E-11   2.3863E-03 -4.1905E-04
   875      7.0999E-05   4.1977E-08  3.9430E-07   1.1653E-09 -8.3953E-11   2.4082E-03 -4.2632E-04
   876      7.1712E-05   4.3125E-08  4.0206E-07   1.2003E-09 -8.7095E-11   2.4302E-03 -4.3369E-04
   877      7.2433E-05   4.4302E-08  4.0997E-07   1.2365E-09 -9.0349E-11   2.4524E-03 -4.4117E-04
   878      7.3161E-05   4.5509E-08  4.1803E-07   1.2736E-09 -9.3720E-11   2.4748E-03 -4.4876E-04
   879      7.3896E-05   4.6747E-08  4.2625E-07   1.3119E-09 -9.7211E-11   2.4974E-03 -4.5645E-04
   880      7.4639E-05   4.8016E-08  4.3462E-07   1.3514E-09 -1.0083E-10   2.5201E-03 -4.6426E-04
   881      7.5389E-05   4.9316E-08  4.4316E-07   1.3920E-09 -1.0457E-10   2.5430E-03 -4.7217E-04
   882      7.6147E-05   5.0649E-08  4.5186E-07   1.4338E-09 -1.0845E-10   2.5660E-03 -4.8019E-04
   883      7.6912E-05   5.2015E-08  4.6072E-07   1.4769E-09 -1.1246E-10   2.5893E-03 -4.8833E-04
   884      7.7685E-05   5.3415E-08  4.6976E-07   1.5212E-09 -1.1662E-10   2.6127E-03 -4.9658E-04
   885      7.8466E-05   5.4850E-08  4.7897E-07   1.5669E-09 -1.2092E-10   2.6363E-03 -5.0494E-04
   886      7.9254E-05   5.6320E-08  4.8836E-07   1.6140E-09 -1.2537E-10   2.6600E-03 -5.1341E-04
   887      8.0051E-05   5.7826E-08  4.9793E-07   1.6624E-09 -1.2998E-10   2.6840E-03 -5.2200E-04
   888      8.0855E-05   5.9370E-08  5.0768E-07   1.7123E-09 -1.3475E-10   2.7081E-03 -5.3070E-04
   889      8.1668E-05   6.0950E-08  5.1762E-07   1.7637E-09 -1.3968E-10   2.7324E-03 -5.3951E-04
   890      8.2489E-05   6.2569E-08  5.2775E-07   1.8167E-09 -1.4479E-10   2.7569E-03 -5.4845E-04
   891      8.3318E-05   6.4228E-08  5.3807E-07   1.8712E-09 -1.5007E-10   2.7815E-03 -5.5749E-04
   892      8.4155E-05   6.5926E-08  5.4860E-07   1.9273E-09 -1.5554E-10   2.8064E-03 -5.6666E-04
   893      8.5001E-05   6.7665E-08  5.5932E-07   1.9851E-09 -1.6120E-10   2.8314E-03 -5.7594E-04
   894      8.5855E-05   6.9446E-08  5.7025E-07   2.0446E-09 -1.6705E-10   2.8566E-03 -5.8534E-04
   895      8.6718E-05   7.1270E-08  5.8139E-07   2.1059E-09 -1.7310E-10   2.8819E-03 -5.9486E-04
   896      8.7590E-05   7.3136E-08  5.9274E-07   2.1691E-09 -1.7935E-10   2.9075E-03 -6.0450E-04
   897      8.8470E-05   7.5047E-08  6.0431E-07   2.2341E-09 -1.8583E-10   2.9333E-03 -6.1426E-04
   898      8.9359E-05   7.7003E-08  6.1610E-07   2.3010E-09 -1.9252E-10   2.9592E-03 -6.2413E-04
   899      9.0257E-05   7.9005E-08  6.2811E-07   2.3699E-09 -1.9944E-10   2.9853E-03 -6.3413E-04
   900      9.1164E-05   8.1053E-08  6.4035E-07   2.4409E-09 -2.0659E-10   3.0116E-03 -6.4424E-04
   901      9.2080E-05   8.3150E-08  6.5283E-07   2.5140E-09 -2.1398E-10   3.0381E-03 -6.5448E-04
   902      9.3006E-05   8.5295E-08  6.6555E-07   2.5893E-09 -2.2163E-10   3.0648E-03 -6.6484E-04
   903      9.3941E-05   8.7489E-08  6.7850E-07   2.6668E-09 -2.2952E-10   3.0917E-03 -6.7532E-04
   904      9.4885E-05   8.9734E-08  6.9171E-07   2.7467E-09 -2.3769E-10   3.1187E-03 -6.8592E-04
   905      9.5838E-05   9.2030E-08  7.0517E-07   2.8289E-09 -2.4612E-10   3.1460E-03 -6.9664E-04
   906      9.6802E-05   9.4379E-08  7.1888E-07   2.9135E-09 -2.5484E-10   3.1734E-03 -7.0748E-04
   907      9.7774E-05   9.6781E-08  7.3285E-07   3.0007E-09 -2.6385E-10   3.2011E-03 -7.1844E-04
   908      9.8757E-05   9.9238E-08  7.4709E-07   3.0904E-09 -2.7315E-10   3.2289E-03 -7.2953E-04
   909      9.9750E-05   1.0175E-07  7.6161E-07   3.1829E-09 -2.8276E-10   3.2569E-03 -7.4073E-04
   910      1.0075E-04   1.0432E-07  7.7639E-07   3.2780E-09 -2.9269E-10   3.2851E-03 -7.5206E-04
   911      1.0176E-04   1.0694E-07  7.9146E-07   3.3760E-09 -3.0294E-10   3.3135E-03 -7.6351E-04
   912      1.0279E-04   1.0963E-07  8.0682E-07   3.4769E-09 -3.1353E-10   3.3422E-03 -7.7508E-04
   913      1.0382E-04   1.1237E-07  8.2246E-07   3.5809E-09 -3.2446E-10   3.3710E-03 -7.8678E-04
   914      1.0486E-04   1.1517E-07  8.3841E-07   3.6879E-09 -3.3575E-10   3.4000E-03 -7.9859E-04
   915      1.0592E-04   1.1804E-07  8.5466E-07   3.7980E-09 -3.4741E-10   3.4292E-03 -8.1052E-04
   916      1.0698E-04   1.2097E-07  8.7121E-07   3.9115E-09 -3.5944E-10   3.4586E-03 -8.2258E-04
   917      1.0806E-04   1.2396E-07  8.8809E-07   4.0283E-09 -3.7186E-10   3.4882E-03 -8.3476E-04
   918      1.0914E-04   1.2702E-07  9.0528E-07   4.1486E-09 -3.8467E-10   3.5180E-03 -8.4705E-04
   919      1.1024E-04   1.3014E-07  9.2279E-07   4.2725E-09 -3.9790E-10   3.5480E-03 -8.5947E-04
   920      1.1135E-04   1.3333E-07  9.4064E-07   4.4000E-09 -4.1155E-10   3.5782E-03 -8.7201E-04
   921      1.1247E-04   1.3659E-07  9.5883E-07   4.5314E-09 -4.2564E-10   3.6086E-03 -8.8467E-04
   922      1.1360E-04   1.3992E-07  9.7737E-07   4.6666E-09 -4.4017E-10   3.6393E-03 -8.9744E-04
   923      1.1474E-04   1.4331E-07  9.9625E-07   4.8059E-09 -4.5517E-10   3.6701E-03 -9.1034E-04
   924      1.1589E-04   1.4678E-07  1.0155E-06   4.9493E-09 -4.7064E-10   3.7012E-03 -9.2335E-04
   925      1.1706E-04   1.5033E-07  1.0351E-06   5.0969E-09 -4.8659E-10   3.7324E-03 -9.3648E-04
   926      1.1823E-04   1.5394E-07  1.0551E-06   5.2489E-09 -5.0305E-10   3.7639E-03 -9.4973E-04
   927      1.1942E-04   1.5764E-07  1.0754E-06   5.4054E-09 -5.2002E-10   3.7956E-03 -9.6310E-04
   928      1.2062E-04   1.6141E-07  1.0962E-06   5.5666E-09 -5.3752E-10   3.8275E-03 -9.7658E-04
   929      1.2183E-04   1.6526E-07  1.1173E-06   5.7326E-09 -5.5557E-10   3.8596E-03 -9.9018E-04
   930      1.2306E-04   1.6918E-07  1.1389E-06   5.9035E-09 -5.7418E-10   3.8919E-03 -1.0039E-03
   931      1.2430E-04   1.7319E-07  1.1608E-06   6.0794E-09 -5.9336E-10   3.9245E-03 -1.0177E-03
   932      1.2554E-04   1.7728E-07  1.1832E-06   6.2606E-09 -6.1314E-10   3.9572E-03 -1.0317E-03
   933      1.2681E-04   1.8146E-07  1.2060E-06   6.4472E-09 -6.3353E-10   3.9902E-03 -1.0457E-03
   934      1.2808E-04   1.8571E-07  1.2292E-06   6.6392E-09 -6.5454E-10   4.0234E-03 -1.0599E-03
   935      1.2937E-04   1.9006E-07  1.2528E-06   6.8370E-09 -6.7620E-10   4.0569E-03 -1.0742E-03
   936      1.3067E-04   1.9449E-07  1.2770E-06   7.0407E-09 -6.9852E-10   4.0905E-03 -1.0886E-03
   937      1.3198E-04   1.9901E-07  1.3015E-06   7.2504E-09 -7.2152E-10   4.1244E-03 -1.1031E-03
   938      1.3331E-04   2.0363E-07  1.3266E-06   7.4663E-09 -7.4523E-10   4.1585E-03 -1.1177E-03
   939      1.3465E-04   2.0833E-07  1.3521E-06   7.6886E-09 -7.6965E-10   4.1929E-03 -1.1324E-03
   940      1.3600E-04   2.1313E-07  1.3780E-06   7.9175E-09 -7.9481E-10   4.2274E-03 -1.1473E-03
   941      1.3737E-04   2.1802E-07  1.4045E-06   8.1532E-09 -8.2074E-10   4.2623E-03 -1.1622E-03
   942      1.3875E-04   2.2301E-07  1.4315E-06   8.3959E-09 -8.4745E-10   4.2973E-03 -1.1773E-03
   943      1.4014E-04   2.2810E-07  1.4590E-06   8.6458E-09 -8.7496E-10   4.3326E-03 -1.1925E-03
   944      1.4155E-04   2.3329E-07  1.4870E-06   8.9031E-09 -9.0330E-10   4.3681E-03 -1.2077E-03
   945      1.4297E-04   2.3858E-07  1.5155E-06   9.1680E-09 -9.3249E-10   4.4038E-03 -1.2231E-03
   946      1.4441E-04   2.4398E-07  1.5446E-06   9.4408E-09 -9.6255E-10   4.4398E-03 -1.2386E-03
   947      1.4586E-04   2.4948E-07  1.5743E-06   9.7217E-09 -9.9352E-10   4.4761E-03 -1.2542E-03
   948      1.4733E-04   2.5508E-07  1.6045E-06   1.0011E-08 -1.0254E-09   4.5126E-03 -1.2699E-03
   949      1.4881E-04   2.6080E-07  1.6352E-06   1.0309E-08 -1.0582E-09   4.5493E-03 -1.2857E-03
   950      1.5030E-04   2.6663E-07  1.6666E-06   1.0615E-08 -1.0921E-09   4.5863E-03 -1.3016E-03
   951      1.5182E-04   2.7257E-07  1.6985E-06   1.0931E-08 -1.1269E-09   4.6235E-03 -1.3176E-03
   952      1.5334E-04   2.7862E-07  1.7311E-06   1.1256E-08 -1.1627E-09   4.6610E-03 -1.3337E-03
   953      1.5488E-04   2.8479E-07  1.7643E-06   1.1591E-08 -1.1996E-09   4.6987E-03 -1.3500E-03
   954      1.5644E-04   2.9108E-07  1.7980E-06   1.1935E-08 -1.2376E-09   4.7367E-03 -1.3663E-03
   955      1.5801E-04   2.9749E-07  1.8325E-06   1.2290E-08 -1.2768E-09   4.7749E-03 -1.3827E-03
   956      1.5960E-04   3.0403E-07  1.8676E-06   1.2655E-08 -1.3170E-09   4.8134E-03 -1.3992E-03
   957      1.6120E-04   3.1069E-07  1.9033E-06   1.3032E-08 -1.3585E-09   4.8522E-03 -1.4159E-03
   958      1.6282E-04   3.1748E-07  1.9398E-06   1.3419E-08 -1.4012E-09   4.8912E-03 -1.4326E-03
   959      1.6446E-04   3.2439E-07  1.9769E-06   1.3818E-08 -1.4452E-09   4.9305E-03 -1.4494E-03
   960      1.6611E-04   3.3144E-07  2.0147E-06   1.4229E-08 -1.4904E-09   4.9701E-03 -1.4664E-03
   961      1.6778E-04   3.3863E-07  2.0533E-06   1.4651E-08 -1.5370E-09   5.0099E-03 -1.4834E-03
   962      1.6947E-04   3.4595E-07  2.0925E-06   1.5087E-08 -1.5849E-09   5.0500E-03 -1.5006E-03
   963      1.7117E-04   3.5341E-07  2.1326E-06   1.5535E-08 -1.6342E-09   5.0904E-03 -1.5178E-03
   964      1.7289E-04   3.6101E-07  2.1733E-06   1.5997E-08 -1.6850E-09   5.1311E-03 -1.5351E-03
   965      1.7463E-04   3.6876E-07  2.2149E-06   1.6472E-08 -1.7373E-09   5.1720E-03 -1.5526E-03
   966      1.7638E-04   3.7666E-07  2.2572E-06   1.6961E-08 -1.7911E-09   5.2132E-03 -1.5701E-03
   967      1.7816E-04   3.8470E-07  2.3004E-06   1.7465E-08 -1.8465E-09   5.2547E-03 -1.5877E-03
   968      1.7995E-04   3.9290E-07  2.3443E-06   1.7984E-08 -1.9034E-09   5.2964E-03 -1.6055E-03
   969      1.8176E-04   4.0126E-07  2.3891E-06   1.8518E-08 -1.9621E-09   5.3385E-03 -1.6233E-03
   970      1.8358E-04   4.0977E-07  2.4348E-06   1.9068E-08 -2.0225E-09   5.3808E-03 -1.6413E-03
   971      1.8543E-04   4.1845E-07  2.4813E-06   1.9634E-08 -2.0846E-09   5.4235E-03 -1.6593E-03
   972      1.8729E-04   4.2729E-07  2.5287E-06   2.0217E-08 -2.1486E-09   5.4664E-03 -1.6775E-03
   973      1.8917E-04   4.3631E-07  2.5770E-06   2.0818E-08 -2.2144E-09   5.5096E-03 -1.6957E-03
   974      1.9107E-04   4.4549E-07  2.6262E-06   2.1436E-08 -2.2821E-09   5.5531E-03 -1.7141E-03
   975      1.9299E-04   4.5485E-07  2.6763E-06   2.2073E-08 -2.3519E-09   5.5970E-03 -1.7325E-03
   976      1.9493E-04   4.6439E-07  2.7274E-06   2.2728E-08 -2.4236E-09   5.6411E-03 -1.7511E-03
   977      1.9689E-04   4.7411E-07  2.7795E-06   2.3403E-08 -2.4975E-09   5.6855E-03 -1.7697E-03
